Date,HYG,LQD,TLT,HYG_TLT_Ratio
2012-02-24,42.09619903564453,70.59935760498047,79.12203979492188,0.5320413774057718
2012-02-27,42.10538864135742,70.85926818847656,79.82237243652344,0.5274885643726085
2012-02-28,42.18791580200195,71.08287048339844,79.55974578857422,0.5302671015831811
2012-02-29,42.24292755126953,71.1493911743164,79.07498931884766,0.5342135094187216
2012-03-01,42.31535339355469,70.98141479492188,78.33045959472656,0.5402158191397038
2012-03-02,42.140071868896484,71.00566101074219,79.0661392211914,0.5329724238970056
2012-03-05,41.90486145019531,70.87835693359375,78.4384536743164,0.5342387500930106
2012-03-06,41.34682846069336,70.76912689208984,79.3901138305664,0.5208057586229862
2012-03-07,41.46213912963867,70.73877716064453,78.90419006347656,0.5254744912314968
2012-03-08,41.78495407104492,70.75090026855469,78.11453247070312,0.5349190829083741
2012-03-09,41.83108901977539,70.71453094482422,78.26980590820312,0.5344473329707242
2012-03-12,41.83108901977539,70.57499694824219,78.2562484741211,0.5345399228230152
2012-03-13,42.1354866027832,70.38087463378906,76.87948608398438,0.5480719077226105
2012-03-14,42.0294075012207,69.54383850097656,74.94242858886719,0.5608225979944321
2012-03-15,41.88642883300781,69.39221954345703,75.05713653564453,0.5580605758003572
2012-03-16,41.73421859741211,69.49528503417969,75.20569610595703,0.554934277034188
2012-03-19,41.89104080200195,69.39828491210938,74.30804443359375,0.5637483952284381
2012-03-20,41.858760833740234,69.35579681396484,74.60497283935547,0.5610719934698372
2012-03-21,41.72499084472656,69.67121124267578,75.4486312866211,0.5530251527853155
2012-03-22,41.826454162597656,69.55598449707031,75.69158935546875,0.5525905126151995
2012-03-23,41.73883819580078,69.61054229736328,76.40699768066406,0.5462698373550073
2012-03-26,41.99248504638672,69.76217651367188,76.01555633544922,0.5524196239658892
2012-03-27,42.066307067871094,70.30206298828125,76.56218719482422,0.5494397248713249
2012-03-28,41.927921295166016,70.1685562133789,76.45425415039062,0.5484053406981251
2012-03-29,41.9233283996582,70.30811309814453,77.02792358398438,0.5442614372688983
2012-03-30,41.840301513671875,70.13825225830078,75.72532653808594,0.5525271851106295
2012-04-02,41.91222381591797,70.31900787353516,76.14485931396484,0.5504274903589104
2012-04-03,41.87508010864258,69.6495361328125,74.82535552978516,0.5596375695398291
2012-04-04,41.721988677978516,69.78343200683594,75.85387420654297,0.5500310842973355
2012-04-05,41.619895935058594,69.89909362792969,76.40200805664062,0.5447487179159438
2012-04-09,41.40647506713867,70.35555267333984,78.18841552734375,0.5295730165123779
2012-04-10,41.202308654785156,70.31292724609375,79.07484436035156,0.5210545653055266
2012-04-11,41.45289611816406,70.23987579345703,78.12750244140625,0.5305800751694673
2012-04-12,41.824039459228516,70.27033233642578,77.80274200439453,0.5375651086547332
2012-04-13,41.68951416015625,70.60514831542969,79.06127166748047,0.5273063951652072
2012-04-16,41.754459381103516,70.60514831542969,78.94624328613281,0.5288973565185189
2012-04-17,41.93540954589844,70.69641876220703,78.89892578125,0.5315079911501687
2012-04-18,41.9215087890625,70.68426513671875,79.12894439697266,0.5297872871746074
2012-04-19,41.842620849609375,70.73295593261719,79.20337677001953,0.5282933955089635
2012-04-20,41.90760040283203,70.71466827392578,79.21697235107422,0.529023000489159
2012-04-23,41.81941223144531,70.72682189941406,79.79205322265625,0.5241049771554326
2012-04-24,41.91685104370117,70.5990219116211,79.23047637939453,0.5290495899959335
2012-04-25,42.223121643066406,70.72079467773438,78.82443237304688,0.5356603323604031
2012-04-26,42.250953674316406,70.83641815185547,79.29813385009766,0.5328114499413831
2012-04-27,42.23237609863281,70.93988800048828,79.36575317382812,0.5321234211201247
2012-04-30,42.31589889526367,70.89727783203125,79.3860855102539,0.5330392426239222
2012-05-01,42.34809875488281,70.76229858398438,78.97434997558594,0.5362259868928869
2012-05-02,42.51139450073242,70.994384765625,79.53057098388672,0.534528973887858
2012-05-03,42.48340606689453,71.03710174560547,79.51021575927734,0.5343138068637113
2012-05-04,42.3994026184082,71.11652374267578,80.13422393798828,0.5291048011049424
2012-05-07,42.46940612792969,71.23865509033203,80.14783477783203,0.5298883774671382
2012-05-08,42.4600830078125,71.415771484375,80.57514953613281,0.5269625095609889
2012-05-09,42.310768127441406,71.29364013671875,80.62942504882812,0.5247559200852363
2012-05-10,42.26409912109375,71.1470718383789,80.39205169677734,0.525724847532259
2012-05-11,42.37141036987305,71.36077880859375,81.0567626953125,0.5227375108619207
2012-05-14,42.05879211425781,71.37909698486328,82.1895523071289,0.511729178875327
2012-05-15,41.85349655151367,71.28749084472656,82.52188110351562,0.5071805924905245
2012-05-16,41.442909240722656,71.3241958618164,82.75928497314453,0.5007644671431238
2012-05-17,40.868995666503906,70.79285430908203,84.22441101074219,0.4852393169159874
2012-05-18,40.868995666503906,70.5180435180664,84.24478149414062,0.48512198550062613
2012-05-21,41.29361343383789,70.59744262695312,84.06840515136719,0.4911906364761856
2012-05-22,41.28895568847656,70.40811920166016,83.13231658935547,0.4966655253026274
2012-05-23,41.24693298339844,70.57906341552734,83.70893096923828,0.49274232158759784
2012-05-24,41.256290435791016,70.59133911132812,83.39006042480469,0.4947387041767771
2012-05-25,41.12561798095703,70.76844024658203,83.70211791992188,0.49133306304509594
2012-05-29,41.57822799682617,70.87225341796875,83.44438934326172,0.4982746991626668
2012-05-30,41.39159393310547,70.93334197998047,85.56063842773438,0.4837691103493266
2012-05-31,40.952945709228516,71.4340591430664,86.55094909667969,0.47316576116898496
2012-06-01,40.597110748291016,71.87283325195312,88.605712890625,0.45817712452022297
2012-06-04,40.629966735839844,71.32747650146484,87.90560913085938,0.4621999339695906
2012-06-05,40.888179779052734,71.17428588867188,86.72970581054688,0.47144377346752714
2012-06-06,41.32480239868164,70.96593475341797,84.99651336669922,0.4861940891668656
