Date,Close,pred_top,pred_bot,top_score_label,bottom_score_label
2012-09-14,3183.949951171875,60.68270641791127,0.08553542565715753,100.0,0.0
2012-09-17,3178.669921875,45.60486612142124,0.030089718425351752,0.0,0.0
2012-09-18,3177.800048828125,42.530696662524534,0.033216638867414966,0.0,0.0
2012-09-19,3182.6201171875,50.010446918734466,0.032391970703445225,0.0,0.0
2012-09-20,3175.9599609375,40.35918767820096,0.029896072432530597,0.0,0.0
2012-09-21,3179.9599609375,41.94961150254582,0.1230095197616897,0.0,0.0
2012-09-24,3160.780029296875,31.11690208077618,0.020636836674005628,0.0,0.0
2012-09-25,3117.72998046875,11.924217990137654,0.1273275591271399,0.0,0.0
2012-09-26,3093.699951171875,5.593351161856664,1.1194520161908255,0.0,0.0
2012-09-27,3136.60009765625,10.805130253772903,0.11559167431029327,0.0,0.0
2012-09-28,3116.22998046875,5.521567252046505,0.7553566670953156,0.0,0.0
2012-10-01,3113.530029296875,5.023169222995852,0.7324472148469248,0.0,0.0
2012-10-02,3120.0400390625,4.752728139857861,0.4880110457347831,0.0,0.10467202278533483
2012-10-03,3135.22998046875,9.666619045723104,0.37546078728516796,0.0,0.0
2012-10-04,3149.4599609375,15.185953941072109,0.353178782296221,0.0,0.0
2012-10-05,3136.18994140625,9.10230738140105,0.7493530905724459,0.0,0.0
2012-10-08,3112.35009765625,4.6000823963806345,1.500585166547217,0.0,1.4599952874784439
2012-10-09,3065.02001953125,2.237282904072115,7.289999994546417,0.0,9.801743632975468
2012-10-10,3051.780029296875,1.8829851876759076,9.03204470195579,0.0,12.13524213978771
2012-10-11,3049.409912109375,1.9304719801736947,13.562849630678176,0.0,12.552966384299758
2012-10-12,3044.110107421875,1.7781278652107642,14.702279954184256,0.0,13.48703703735577
2012-10-15,3064.179931640625,1.1581432611031568,10.188992143778327,0.0,9.94980596562544
2012-10-16,3101.169921875,3.0899415345746597,1.539649346012517,0.0,3.430459240216921
2012-10-17,3104.1201171875,2.631515321224118,1.8539460525795546,0.0,2.9104984068131556
2012-10-18,3072.8701171875,1.7742649835071418,11.075265390417963,0.0,16.836386862563902
2012-10-19,3005.6201171875,2.4052467155582864,30.205677435790115,0.0,40.5415062478776
2012-10-22,3016.9599609375,1.7838663072573884,27.05992160604867,0.0,36.54429658386936
2012-10-23,2990.4599609375,1.6548011902618625,36.522622176939365,0.0,45.885347345368444
2012-10-24,2981.699951171875,1.4349382465742286,36.87951103224418,0.0,48.973184926196026
2012-10-25,2986.1201171875,1.328885038730818,38.03138808311875,0.0,47.41510963841466
2012-10-26,2987.949951171875,1.8731861309745863,37.18971190341061,0.0,46.77010691640851
2012-10-31,2977.22998046875,1.928302749501207,44.49182754792011,0.0,50.54881599186789
2012-11-01,3020.06005859375,2.0326903623393053,21.949351812825665,0.0,35.451535467920856
2012-11-02,2982.1298828125,1.501652885117569,39.73566605852242,0.0,48.82163725528837
2012-11-05,2999.659912109375,1.3954319702701,34.93259671033942,0.0,42.64243372650818
2012-11-06,3011.929931640625,1.8291808465527932,26.234971113505715,0.0,38.31734409307453
2012-11-07,2937.2900390625,0.5869299959342434,54.9900146384388,0.0,64.62734505175771
2012-11-08,2895.580078125,0.5669784633798565,66.81456781885251,0.0,79.32979268863812
2012-11-09,2904.8701171875,0.7493692880996253,68.3920646710412,0.0,76.0551237656524
2012-11-12,2904.25,0.6080681525527272,66.48112988289964,0.0,76.27371041193601
2012-11-13,2883.889892578125,0.6298570514577366,73.29304847636874,0.0,83.4504952020231
2012-11-14,2846.81005859375,1.1320486101528913,78.36350699462955,0.0,96.52085789923088
2012-11-15,2836.93994140625,1.1818642634227716,77.33388784229187,0.0,100.0
2012-11-16,2853.1298828125,0.42034088220979515,55.83538713840204,0.0,0.0
2012-11-19,2916.070068359375,0.2965003447864466,18.07713154258728,0.0,0.0
2012-11-20,2916.679931640625,0.3308177597901985,5.144569457128651,0.0,0.0
2012-11-21,2926.550048828125,0.5156408227180125,3.3279644490318825,0.0,0.0
2012-11-23,2966.85009765625,0.6824695987163565,0.8850687058783993,0.0,0.0
2012-11-26,2976.780029296875,0.5160670933805341,0.6731964317855454,0.0,0.0
2012-11-27,2967.7900390625,0.5270059745397173,0.8203625762139543,0.0,0.0
2012-11-28,2991.780029296875,0.7857277919672964,0.38287085776128427,0.0,0.0
2012-11-29,3012.030029296875,1.3096993903768344,0.2735724401875765,0.0,0.0
2012-11-30,3010.239990234375,1.2994068022158576,0.3290884421750493,0.0,0.0
2012-12-03,3002.199951171875,1.1105736101018193,0.25401741876698963,0.0,0.0
2012-12-04,2996.68994140625,1.0661458055246842,0.3174967842760345,0.0,0.0
2012-12-05,2973.699951171875,1.352297841484078,0.7237321991664729,0.0,0.0
2012-12-06,2989.27001953125,1.1829566124640625,0.30527830615309454,0.0,0.0
2012-12-07,2978.0400390625,1.5375387788312538,0.4426205239064272,0.0,0.0
2012-12-10,2986.9599609375,1.9766401071577544,0.46102643602939947,0.0,0.0
2012-12-11,3022.300048828125,2.222017974617797,0.23591459045710783,0.0,0.0
2012-12-12,3013.81005859375,1.8967265561399773,0.27429181298167404,0.0,0.0
2012-12-13,2992.159912109375,2.318736362905213,0.38193430297797415,0.0,0.0
2012-12-14,2971.330078125,2.3090033071578984,0.5101327326311552,0.0,0.0
2012-12-17,3010.60009765625,2.0891065715523616,0.23789549844395042,0.0,0.0
2012-12-18,3054.530029296875,3.387377048081821,0.05834365250610832,0.0,0.0
2012-12-19,3044.360107421875,2.9476722986285417,0.08144776617226318,0.0,0.0
2012-12-20,3050.389892578125,3.117677839438132,0.08001924382203217,0.0,0.0
2012-12-21,3021.010009765625,1.6358731211945254,0.5214321837251253,0.0,0.0
2012-12-24,3012.60009765625,2.095400026492673,0.4674035907336018,0.0,0.0
2012-12-26,2990.159912109375,1.8936796858802236,1.3081304077032596,0.0,0.0
2012-12-27,2985.909912109375,1.959794972180218,1.5451983955627966,0.0,0.0
2012-12-28,2960.31005859375,3.200587773748575,5.02080398411834,0.0,0.0
2012-12-31,3019.510009765625,1.7142579609021809,1.3845739295763884,0.0,0.0
2013-01-02,3112.260009765625,5.717376958223187,0.06120170623672537,0.0,0.0
2013-01-03,3100.570068359375,4.590971640524056,0.1676444656878464,0.0,0.0
2013-01-04,3101.659912109375,6.183546557179607,0.10941743383637599,0.0,0.0
2013-01-07,3098.81005859375,5.3980220542260176,0.22984659363210527,0.0,0.0
2013-01-08,3091.81005859375,5.85359867189709,0.16905211740967083,0.0,0.0
2013-01-09,3105.81005859375,5.514958802389316,0.059982602309110455,0.0,0.0
2013-01-10,3121.760009765625,6.162704854441967,0.022607376858172892,0.0,0.0
2013-01-11,3125.6298828125,6.883044752884596,0.019069940551339457,0.0,0.0
2013-01-14,3117.5,6.590876427870238,0.018689300267865437,0.0,0.0
2013-01-15,3110.780029296875,5.8637764340091,0.022005125361015936,0.0,0.0
2013-01-16,3117.5400390625,6.134232065191872,0.0202489663640498,0.0,0.0
2013-01-17,3136.0,7.8995016152629605,0.018951407707590885,0.0,0.0
2013-01-18,3134.7099609375,7.116150093897069,0.03498355848613175,0.0,0.0
2013-01-22,3143.179931640625,8.329591694783755,0.019280386997325132,0.0,0.0
2013-01-23,3153.669921875,10.218419210412343,0.08181995359247443,0.0,0.0
2013-01-24,3130.3798828125,6.229917362111682,0.03609871056588067,0.0,0.0
2013-01-25,3149.7099609375,5.338158151640675,0.027208795418389924,0.0,0.0
2013-01-28,3154.300048828125,6.125033115891966,0.035061051162692466,0.0,0.0
2013-01-29,3153.659912109375,6.147376717524648,0.03098062989211439,0.0,0.0
2013-01-30,3142.31005859375,6.561044309251926,0.03376759961272438,0.0,0.0
2013-01-31,3142.1298828125,5.0432417487321946,0.1871226638617892,0.0,0.0
2013-02-01,3179.10009765625,5.008219330042259,0.1331667982183969,0.0,0.0
2013-02-04,3131.169921875,3.260203693961254,0.06525066780927233,0.0,0.0
2013-02-05,3171.580078125,4.292122983238266,0.0262517944969175,0.0,0.0
2013-02-06,3168.47998046875,3.9346077430257766,0.12932023773151308,0.0,0.0
2013-02-07,3165.1298828125,2.4375650444100456,0.24362893974336366,0.0,0.0
2013-02-08,3193.8701171875,4.689160025931178,0.1476474674219034,0.0,0.0
2013-02-11,3192.0,3.1523228629538242,0.16273245682173096,0.0,0.0
2013-02-12,3186.489990234375,2.09159340699689,0.16251278264512795,0.0,0.0
2013-02-13,3196.8798828125,2.2783734804162363,0.08218466383016786,0.0,0.0
2013-02-14,3198.659912109375,1.8884751536897153,0.020020245959175488,0.0,0.0
2013-02-15,3192.030029296875,1.8758874961951872,0.16424226090513608,0.0,0.0
2013-02-19,3213.590087890625,2.240826695015141,0.021153302678399225,0.0,0.0
2013-02-20,3164.409912109375,3.6760998141238623,0.29710869299276677,0.0,0.0
2013-02-21,3131.489990234375,2.919585255688819,1.489599245873459,0.0,0.0
2013-02-22,3161.820068359375,2.463864842734635,0.15631016763466474,0.0,0.0
2013-02-25,3116.25,6.375982483100055,3.031971304052518,0.0,0.0
2013-02-26,3129.64990234375,4.971651324452417,2.069453133751442,0.0,0.0
2013-02-27,3162.260009765625,4.159645213626463,0.23823189146578086,0.0,0.0
2013-02-28,3160.18994140625,2.3606849624990787,0.14729932505079754,0.0,0.0
2013-03-01,3169.739990234375,2.7440903901962455,0.1476671174740983,0.0,0.0
2013-03-04,3182.030029296875,3.375244421827068,0.16738165994692542,0.0,0.0
2013-03-05,3224.1298828125,2.5697954540917216,0.01783392990294672,0.0,0.0
2013-03-06,3222.3701171875,2.108666574476288,0.018288410819093527,0.0,0.0
2013-03-07,3232.090087890625,1.88874791100054,0.01687260758872031,0.0,0.0
2013-03-08,3244.3701171875,2.8608192819707607,0.017899793053197964,0.0,0.0
2013-03-11,3252.8701171875,3.7242225372805393,0.017910115746161498,0.0,0.0
2013-03-12,3242.320068359375,2.5600194145444943,0.018379511319316286,0.0,0.0
2013-03-13,3245.1201171875,3.384250684401057,0.01829080877343117,0.0,0.0
2013-03-14,3258.929931640625,3.4634150943467743,0.019269840451174265,0.0,0.0
2013-03-15,3249.070068359375,3.58678401284699,0.024003205799480117,0.0,0.0
2013-03-18,3237.590087890625,3.567282735745684,0.02048491839346569,0.0,0.0
2013-03-19,3229.10009765625,3.190298261581775,0.03443307442689561,0.0,0.0
2013-03-20,3254.18994140625,3.533150479199098,0.020409919172854753,0.0,0.0
2013-03-21,3222.60009765625,4.340023026029283,0.09312173789510282,0.0,0.0
2013-03-22,3245.0,3.4349479314680416,0.06901817729293513,0.0,0.0
2013-03-25,3235.300048828125,3.786758683831019,0.1514294444994656,0.0,0.0
2013-03-26,3252.47998046875,3.2159915004404085,0.031640472087121896,0.0,0.0
2013-03-27,3256.52001953125,3.59772719134453,0.03034390544163774,0.0,0.0
2013-03-28,3267.52001953125,3.0224563617294953,0.024162605763802778,0.0,0.0
2013-04-01,3239.169921875,6.263961352540499,0.10018186895329204,0.0,0.0
2013-04-02,3254.860107421875,3.2528647227863736,0.02499708095898529,0.0,0.0
2013-04-03,3218.60009765625,5.386753938021479,0.7659553107296571,0.0,0.0
2013-04-04,3224.97998046875,6.021484945175034,1.0574490872531561,0.0,0.0
2013-04-05,3203.860107421875,5.297157432661335,3.658661944072405,0.0,0.0
2013-04-08,3222.25,5.231197246123275,0.5799761197572225,0.0,0.0
2013-04-09,3237.860107421875,6.242611196711371,0.09662125213283415,0.0,0.0
2013-04-10,3297.25,6.987170757518108,0.03319736675532996,0.0,0.0
2013-04-11,3300.159912109375,7.123426478647069,0.026417466766688914,0.0,0.0
2013-04-12,3294.949951171875,7.130557060262237,0.03137274985802965,0.0,0.0
2013-04-15,3216.489990234375,5.6761585053861054,1.008617777144441,0.0,0.0
2013-04-16,3264.6298828125,4.819806660689375,0.150374739317723,0.0,0.0
2013-04-17,3204.669921875,4.500855157497643,1.210459866282444,0.0,0.0
2013-04-18,3166.360107421875,4.378110703183521,3.5811957676199944,0.0,0.0
2013-04-19,3206.06005859375,3.803293266405954,0.8875006604711886,0.0,0.0
2013-04-22,3233.550048828125,2.70840082679066,0.17762230141243726,0.0,0.0
2013-04-23,3269.330078125,3.0948992864541562,0.032290934522916946,0.0,0.0
2013-04-24,3269.64990234375,4.374286832789495,0.053640807571428716,0.0,0.0
2013-04-25,3289.989990234375,5.0306937301210075,0.06193558466409779,0.0,0.0
2013-04-26,3279.260009765625,3.5801050805645174,0.03350078643494548,0.0,0.0
2013-04-29,3307.02001953125,3.6365800133606534,0.023977073867226945,0.0,0.0
2013-04-30,3328.7900390625,4.340016674975765,0.03112736704562875,0.0,0.0
2013-05-01,3299.1298828125,4.287609580525376,0.026059160847287405,0.0,0.0
2013-05-02,3340.6201171875,8.578131459877845,0.03506011174228949,0.0,0.0
2013-05-03,3378.6298828125,15.033145990431862,0.019126083216797256,0.0,0.0
2013-05-06,3392.969970703125,12.277776663386671,0.018294199169446943,0.0,0.0
2013-05-07,3396.6298828125,11.358929426810572,0.017493258139327696,0.0,0.0
2013-05-08,3413.27001953125,13.9258841932458,0.044029761663596616,0.0,0.0
2013-05-09,3409.169921875,10.471718091770818,0.018358243824970293,0.0,0.0
2013-05-10,3436.580078125,11.307710626409989,0.02023652826886549,0.0,0.0
2013-05-13,3438.7900390625,9.207843204636713,0.019418715796061012,0.0,0.0
2013-05-14,3462.610107421875,10.574170700721572,0.025159476324809516,0.0,0.0
2013-05-15,3471.6201171875,14.152477905836577,0.030713768990774964,0.0,0.0
2013-05-16,3465.239990234375,12.904001610523165,0.10953701766860936,0.0,0.0
2013-05-17,3498.969970703125,15.960838956028805,0.10443880526490365,0.0,0.0
2013-05-20,3496.429931640625,17.179432199427893,0.023782221563033872,0.0,0.0
2013-05-21,3502.1201171875,18.5385073643381,0.020669391490545832,0.0,0.0
2013-05-22,3463.300048828125,9.476023766106145,0.06592480537442096,0.0,0.0
2013-05-23,3459.419921875,7.8106630966468495,0.028378566899821534,0.0,0.0
2013-05-24,3459.139892578125,6.471996839712812,0.07832763410373837,0.0,0.0
2013-05-28,3488.889892578125,9.412008817562935,0.25849678120282826,0.0,0.0
2013-05-29,3467.52001953125,5.3208063661905225,0.2177906331598897,0.0,0.0
2013-05-30,3491.300048828125,6.429747678238205,0.06964958476703285,0.0,0.0
2013-05-31,3455.909912109375,4.125484021236824,0.10321592551568125,0.0,0.0
2013-06-03,3465.3701171875,6.015888686458192,0.35722892934570566,0.0,0.0
2013-06-04,3445.260009765625,3.779964530658984,0.5020056438674992,0.0,0.0
2013-06-05,3401.47998046875,2.194735256666147,2.689028032331454,0.0,0.0
2013-06-06,3424.050048828125,2.4329138343883883,1.0073774239295796,0.0,0.0
2013-06-07,3469.219970703125,3.53934956897413,0.09998682261974254,0.0,0.0
2013-06-10,3473.77001953125,3.8759218803146887,0.05146076662126148,0.0,0.0
2013-06-11,3436.949951171875,2.176178143867464,0.5874474712902773,0.0,0.0
2013-06-12,3400.429931640625,1.846419452180813,1.5413094148393534,0.0,0.0
2013-06-13,3445.360107421875,1.962364010767926,0.34647498767205775,0.0,0.0
2013-06-14,3423.56005859375,1.1141920011629742,0.34380344880880725,0.0,0.0
2013-06-17,3452.1298828125,1.6959354045162502,0.05787164153690379,0.0,0.0
2013-06-18,3482.179931640625,3.7962150851867853,0.09161619430354653,0.0,0.0
2013-06-19,3443.199951171875,2.789364835906164,0.16560713306105967,0.0,0.0
2013-06-20,3364.639892578125,1.4456651355973218,1.962015218837905,0.0,0.0
2013-06-21,3357.25,1.0156628069363327,2.885276205907884,0.0,0.0
2013-06-24,3320.760009765625,1.2389975237928255,7.643622656712746,0.0,0.0
2013-06-25,3347.889892578125,1.085788344553041,5.837104381133422,0.0,0.0
2013-06-26,3376.219970703125,1.0561351511358645,0.7282546063920433,0.0,0.0
2013-06-27,3401.860107421875,1.2366256273892962,0.382198152853274,0.0,0.0
2013-06-28,3403.25,1.8868254969799194,0.2581590854303063,0.0,0.0
2013-07-01,3434.489990234375,2.194502147759202,0.18996644150316366,0.0,0.0
2013-07-02,3433.39990234375,1.2958673431796024,0.07595585181601999,0.0,0.0
2013-07-03,3443.669921875,1.8102997596143098,0.2394306774969936,0.0,0.0
2013-07-05,3479.3798828125,1.5201751195681912,0.04112788642742467,0.0,0.0
2013-07-08,3484.830078125,1.2307194657114258,0.03359478756588381,0.0,0.0
2013-07-09,3504.260009765625,1.9154342409196448,0.02347383149293936,0.0,0.0
2013-07-10,3520.760009765625,2.837976920510684,0.021182846210472374,0.0,0.0
2013-07-11,3578.300048828125,6.532718143497326,0.021852249235602778,0.0,0.0
2013-07-12,3600.080078125,8.428055928319386,0.025624358251878362,0.0,0.0
2013-07-15,3607.489990234375,7.58459068533589,0.029503962147452416,0.0,0.0
2013-07-16,3598.5,5.469528812209733,0.018712583370255317,0.0,0.0
2013-07-17,3610.0,4.424546009601597,0.021197926881626087,0.0,0.0
2013-07-18,3611.280029296875,2.941002401644066,0.034729719730574087,0.0,0.0
2013-07-19,3587.610107421875,1.6895180519962905,0.12176170458082858,0.0,0.0
2013-07-22,3600.389892578125,1.9836055983404157,0.16832514580924757,0.0,0.0
2013-07-23,3579.27001953125,2.657136170999398,0.158338057027588,0.0,0.0
2013-07-24,3579.60009765625,1.848736984567027,0.047306281702271746,0.0,0.0
2013-07-25,3605.18994140625,1.9309056697012184,0.06243770030239078,0.0,0.0
2013-07-26,3613.159912109375,1.8020081414768363,0.05312194865971733,0.0,0.0
2013-07-29,3599.139892578125,1.1229071780858868,0.05323564489739573,0.0,0.0
2013-07-30,3616.469970703125,1.2835508480183964,0.03176860923322382,0.0,0.0
2013-07-31,3626.3701171875,1.6467424036106246,0.13945475501737695,0.0,0.0
2013-08-01,3675.739990234375,7.623389430482487,0.048629620628899715,0.0,0.0
2013-08-02,3689.590087890625,12.035728993817747,0.027333760995478,0.0,0.0
2013-08-05,3692.949951171875,14.394152979081055,0.024714018756702358,0.0,0.0
2013-08-06,3665.77001953125,5.2669271469976575,0.016785373972703292,0.0,0.0
2013-08-07,3654.010009765625,3.6905149989991406,0.017564008535066015,0.0,0.0
2013-08-08,3669.1201171875,4.444717266198472,0.01753961718805797,0.0,0.0
2013-08-09,3660.110107421875,2.1527232165737664,0.031198846349727083,0.0,0.0
2013-08-12,3669.949951171875,3.77683102814878,0.05595607326310233,0.0,0.0
2013-08-13,3684.43994140625,5.345999854400536,0.030774225174275745,0.0,0.0
2013-08-14,3669.27001953125,4.007371554247535,0.02594094796160299,0.0,0.0
2013-08-15,3606.1201171875,2.236460533526124,0.6607723811149094,0.0,0.0
2013-08-16,3602.780029296875,1.4446531240122948,0.7030045509422604,0.0,0.0
2013-08-19,3589.090087890625,2.083612866567658,1.2685265928786837,0.0,0.0
2013-08-20,3613.590087890625,2.455989327003282,0.12678577700000856,0.0,0.0
2013-08-21,3599.7900390625,3.1684208003747925,1.1874925285353934,0.0,0.0
2013-08-22,3638.7099609375,2.206943368067739,0.23633090860609188,0.0,0.0
2013-08-23,3657.7900390625,1.8544949843938145,0.05002376763429601,0.0,0.0
2013-08-26,3657.570068359375,2.542324132042599,0.029115360394197418,0.0,0.0
2013-08-27,3578.52001953125,2.995285795958225,1.6626379997635738,0.0,0.0
2013-08-28,3593.35009765625,2.674357369474131,0.958512955671788,0.0,0.0
2013-08-29,3620.300048828125,2.8147451316776597,0.15627010436752398,0.0,0.0
2013-08-30,3589.8701171875,2.707925945178057,1.1675126068563288,0.0,0.0
2013-09-03,3612.610107421875,2.4224265456406133,0.39657718955716115,0.0,0.0
2013-09-04,3649.0400390625,2.491226569669362,0.06452981637526085,0.0,0.0
2013-09-05,3658.780029296875,1.7941818169846628,0.019947573139123147,0.0,0.0
2013-09-06,3660.010009765625,1.8779016354846214,0.019407520415932526,0.0,0.0
2013-09-09,3706.179931640625,3.420031835219937,0.017969105376505843,0.0,0.0
2013-09-10,3729.02001953125,2.9893446684122416,0.017389597146384467,0.0,0.0
2013-09-11,3725.010009765625,1.9340212567815183,0.016206415311648778,0.0,0.0
2013-09-12,3715.969970703125,2.2684559497943946,0.01644485050297153,0.0,0.0
2013-09-13,3722.179931640625,0.9335478672041866,0.18678030919511304,0.0,0.0
2013-09-16,3717.85009765625,1.4097769079931088,0.017193802081632792,0.0,0.0
2013-09-17,3745.699951171875,1.5567580722542746,0.018798491628043625,0.0,0.0
2013-09-18,3783.639892578125,3.199999395949681,0.11212913191176466,0.0,0.0
2013-09-19,3789.3798828125,2.3910071732154496,0.0381876158941562,0.0,0.0
2013-09-20,3774.72998046875,1.0494039971296139,0.051372168516981835,0.0,0.0
2013-09-23,3765.2900390625,0.8470527616516126,0.046349717370672304,0.0,0.0
2013-09-24,3768.25,0.6154608715333124,0.023895168619808255,0.0,0.0
2013-09-25,3761.10009765625,1.3429257577686682,0.12217878261535352,0.0,0.0
2013-09-26,3787.429931640625,1.0053486697897056,0.04722325085890111,0.0,0.0
2013-09-27,3781.590087890625,1.3292929829918458,0.08721519363247071,0.0,0.0
2013-09-30,3771.47998046875,2.457055383089908,0.4660902811427234,0.0,0.0
2013-10-01,3817.97998046875,2.3353646421590106,0.18982133184778566,0.0,0.0
2013-10-02,3815.02001953125,2.1381505983842612,0.05660956006981479,0.0,0.0
2013-10-03,3774.340087890625,2.5746734411262135,0.12237916251743398,0.0,0.0
2013-10-04,3807.75,2.294841063591229,0.18566602585289924,0.0,0.0
2013-10-07,3770.3798828125,2.8234111419700407,0.12883976674290348,0.0,0.0
2013-10-08,3694.830078125,3.4087024861073805,1.6478867785869982,0.0,0.0
2013-10-09,3677.780029296875,2.6597252636205586,2.295120316902876,0.0,0.0
2013-10-10,3760.75,2.329044909090886,0.23763979748223063,0.0,0.0
2013-10-11,3791.8701171875,2.075660847128972,0.08784077662695382,0.0,0.0
2013-10-14,3815.280029296875,3.155013275730829,0.1903190854108082,0.0,0.0
2013-10-15,3794.010009765625,2.9666951692343035,0.4484333802580835,0.0,0.0
2013-10-16,3839.429931640625,3.185111226533362,0.19114533847585172,0.0,0.0
2013-10-17,3863.14990234375,2.0467969936585,0.028329811645300233,0.0,0.0
2013-10-18,3914.280029296875,6.190847363856963,0.01791255574207382,0.0,0.0
