Date,VIX
2012-01-06,20.6299991607666
2012-01-09,21.06999969482422
2012-01-10,20.690000534057617
2012-01-11,21.049999237060547
2012-01-12,20.469999313354492
2012-01-13,20.90999984741211
2012-01-17,22.200000762939453
2012-01-18,20.889999389648438
2012-01-19,19.8700008392334
2012-01-20,18.280000686645508
2012-01-23,18.670000076293945
2012-01-24,18.90999984741211
2012-01-25,18.309999465942383
2012-01-26,18.56999969482422
2012-01-27,18.530000686645508
2012-01-30,19.399999618530273
2012-01-31,19.440000534057617
2012-02-01,18.549999237060547
2012-02-02,17.979999542236328
2012-02-03,17.100000381469727
2012-02-06,17.760000228881836
2012-02-07,17.649999618530273
2012-02-08,18.15999984741211
2012-02-09,18.6299991607666
2012-02-10,20.790000915527344
2012-02-13,19.040000915527344
2012-02-14,19.540000915527344
2012-02-15,21.139999389648438
2012-02-16,19.219999313354492
2012-02-17,17.780000686645508
2012-02-21,18.190000534057617
2012-02-22,18.190000534057617
2012-02-23,16.799999237060547
2012-02-24,17.309999465942383
2012-02-27,18.190000534057617
2012-02-28,17.959999084472656
2012-02-29,18.43000030517578
2012-03-01,17.260000228881836
2012-03-02,17.290000915527344
2012-03-05,18.049999237060547
2012-03-06,20.8700008392334
2012-03-07,19.06999969482422
2012-03-08,17.950000762939453
2012-03-09,17.110000610351562
2012-03-12,15.640000343322754
2012-03-13,14.800000190734863
2012-03-14,15.3100004196167
2012-03-15,15.420000076293945
2012-03-16,14.470000267028809
2012-03-19,15.039999961853027
2012-03-20,15.579999923706055
2012-03-21,15.130000114440918
2012-03-22,15.569999694824219
2012-03-23,14.819999694824219
2012-03-26,14.260000228881836
2012-03-27,15.59000015258789
2012-03-28,15.470000267028809
2012-03-29,15.479999542236328
2012-03-30,15.5
2012-04-02,15.640000343322754
2012-04-03,15.65999984741211
2012-04-04,16.440000534057617
2012-04-05,16.700000762939453
2012-04-09,18.809999465942383
2012-04-10,20.389999389648438
2012-04-11,20.020000457763672
2012-04-12,17.200000762939453
2012-04-13,19.549999237060547
2012-04-16,19.549999237060547
2012-04-17,18.459999084472656
2012-04-18,18.639999389648438
2012-04-19,18.360000610351562
2012-04-20,17.440000534057617
2012-04-23,18.969999313354492
2012-04-24,18.100000381469727
2012-04-25,16.81999969482422
2012-04-26,16.239999771118164
2012-04-27,16.31999969482422
2012-04-30,17.149999618530273
2012-05-01,16.600000381469727
2012-05-02,16.8799991607666
2012-05-03,17.559999465942383
2012-05-04,19.15999984741211
2012-05-07,18.940000534057617
2012-05-08,19.049999237060547
2012-05-09,20.079999923706055
2012-05-10,18.829999923706055
2012-05-11,19.889999389648438
2012-05-14,21.8700008392334
2012-05-15,21.969999313354492
2012-05-16,22.270000457763672
2012-05-17,24.489999771118164
2012-05-18,25.100000381469727
2012-05-21,22.010000228881836
2012-05-22,22.479999542236328
2012-05-23,22.329999923706055
2012-05-24,21.540000915527344
2012-05-25,21.760000228881836
2012-05-29,21.030000686645508
2012-05-30,24.139999389648438
2012-05-31,24.059999465942383
2012-06-01,26.65999984741211
2012-06-04,26.1200008392334
2012-06-05,24.68000030517578
2012-06-06,22.15999984741211
2012-06-07,21.719999313354492
2012-06-08,21.229999542236328
2012-06-11,23.559999465942383
2012-06-12,22.09000015258789
2012-06-13,24.270000457763672
2012-06-14,21.68000030517578
2012-06-15,21.110000610351562
2012-06-18,18.31999969482422
2012-06-19,18.3799991607666
2012-06-20,17.239999771118164
2012-06-21,20.079999923706055
2012-06-22,18.110000610351562
2012-06-25,20.3799991607666
2012-06-26,19.719999313354492
2012-06-27,19.450000762939453
2012-06-28,19.709999084472656
2012-06-29,17.079999923706055
2012-07-02,16.799999237060547
2012-07-03,16.65999984741211
2012-07-05,17.5
2012-07-06,17.100000381469727
2012-07-09,17.979999542236328
2012-07-10,18.719999313354492
2012-07-11,17.950000762939453
2012-07-12,18.329999923706055
2012-07-13,16.739999771118164
2012-07-16,17.110000610351562
2012-07-17,16.479999542236328
2012-07-18,16.15999984741211
2012-07-19,15.449999809265137
2012-07-20,16.270000457763672
2012-07-23,18.6200008392334
2012-07-24,20.469999313354492
2012-07-25,19.34000015258789
2012-07-26,17.530000686645508
2012-07-27,16.700000762939453
2012-07-30,18.030000686645508
2012-07-31,18.93000030517578
2012-08-01,18.959999084472656
2012-08-02,17.56999969482422
2012-08-03,15.640000343322754
2012-08-06,15.949999809265137
2012-08-07,15.989999771118164
2012-08-08,15.319999694824219
2012-08-09,15.279999732971191
2012-08-10,14.739999771118164
2012-08-13,13.699999809265137
2012-08-14,14.850000381469727
2012-08-15,14.630000114440918
2012-08-16,14.289999961853027
2012-08-17,13.449999809265137
2012-08-20,14.020000457763672
2012-08-21,15.020000457763672
2012-08-22,15.109999656677246
2012-08-23,15.960000038146973
2012-08-24,15.180000305175781
2012-08-27,16.350000381469727
2012-08-28,16.489999771118164
2012-08-29,17.059999465942383
2012-08-30,17.829999923706055
2012-08-31,17.469999313354492
2012-09-04,17.979999542236328
2012-09-05,17.739999771118164
2012-09-06,15.600000381469727
2012-09-07,14.380000114440918
2012-09-10,16.280000686645508
2012-09-11,16.40999984741211
2012-09-12,15.800000190734863
2012-09-13,14.050000190734863
2012-09-14,14.510000228881836
2012-09-17,14.59000015258789
2012-09-18,14.180000305175781
2012-09-19,13.880000114440918
2012-09-20,14.069999694824219
2012-09-21,13.979999542236328
2012-09-24,14.149999618530273
2012-09-25,15.430000305175781
2012-09-26,16.809999465942383
2012-09-27,14.84000015258789
2012-09-28,15.729999542236328
2012-10-01,16.31999969482422
2012-10-02,15.710000038146973
2012-10-03,15.430000305175781
2012-10-04,14.550000190734863
2012-10-05,14.329999923706055
2012-10-08,15.109999656677246
2012-10-09,16.3700008392334
2012-10-10,16.290000915527344
2012-10-11,15.59000015258789
2012-10-12,16.139999389648438
2012-10-15,15.270000457763672
2012-10-16,15.220000267028809
2012-10-17,15.069999694824219
2012-10-18,15.029999732971191
2012-10-19,17.059999465942383
2012-10-22,16.6200008392334
2012-10-23,18.829999923706055
2012-10-24,18.329999923706055
2012-10-25,18.1200008392334
2012-10-26,17.809999465942383
2012-10-31,18.600000381469727
2012-11-01,16.690000534057617
2012-11-02,17.59000015258789
2012-11-05,18.420000076293945
2012-11-06,17.579999923706055
2012-11-07,19.079999923706055
2012-11-08,18.489999771118164
2012-11-09,18.610000610351562
2012-11-12,16.68000030517578
2012-11-13,16.649999618530273
2012-11-14,17.920000076293945
2012-11-15,17.989999771118164
2012-11-16,16.40999984741211
2012-11-19,15.239999771118164
2012-11-20,15.079999923706055
2012-11-21,15.3100004196167
2012-11-23,15.140000343322754
2012-11-26,15.5
2012-11-27,15.920000076293945
2012-11-28,15.510000228881836
2012-11-29,15.0600004196167
2012-11-30,15.869999885559082
2012-12-03,16.639999389648438
2012-12-04,17.1200008392334
2012-12-05,16.459999084472656
2012-12-06,16.579999923706055
2012-12-07,15.899999618530273
2012-12-10,16.049999237060547
2012-12-11,15.569999694824219
2012-12-12,15.949999809265137
2012-12-13,16.559999465942383
2012-12-14,17.0
2012-12-17,16.34000015258789
2012-12-18,15.569999694824219
2012-12-19,17.360000610351562
2012-12-20,17.670000076293945
2012-12-21,17.84000015258789
2012-12-24,17.84000015258789
2012-12-26,19.479999542236328
2012-12-27,19.469999313354492
2012-12-28,22.719999313354492
2012-12-31,18.020000457763672
2013-01-02,14.680000305175781
2013-01-03,14.5600004196167
2013-01-04,13.829999923706055
2013-01-07,13.789999961853027
2013-01-08,13.619999885559082
2013-01-09,13.8100004196167
2013-01-10,13.489999771118164
2013-01-11,13.359999656677246
2013-01-14,13.520000457763672
2013-01-15,13.550000190734863
2013-01-16,13.420000076293945
2013-01-17,13.569999694824219
2013-01-18,12.460000038146973
2013-01-22,12.430000305175781
2013-01-23,12.460000038146973
2013-01-24,12.6899995803833
2013-01-25,12.890000343322754
2013-01-28,13.569999694824219
2013-01-29,13.3100004196167
2013-01-30,14.319999694824219
2013-01-31,14.279999732971191
2013-02-01,12.899999618530273
2013-02-04,14.670000076293945
2013-02-05,13.720000267028809
2013-02-06,13.40999984741211
2013-02-07,13.5
2013-02-08,13.020000457763672
2013-02-11,12.9399995803833
2013-02-12,12.640000343322754
2013-02-13,12.979999542236328
2013-02-14,12.65999984741211
2013-02-15,12.460000038146973
2013-02-19,12.3100004196167
2013-02-20,14.680000305175781
2013-02-21,15.220000267028809
2013-02-22,14.170000076293945
2013-02-25,18.989999771118164
2013-02-26,16.8700008392334
2013-02-27,14.729999542236328
2013-02-28,15.510000228881836
2013-03-01,15.359999656677246
2013-03-04,14.010000228881836
2013-03-05,13.479999542236328
2013-03-06,13.529999732971191
2013-03-07,13.0600004196167
2013-03-08,12.59000015258789
2013-03-11,11.5600004196167
2013-03-12,12.270000457763672
2013-03-13,11.829999923706055
2013-03-14,11.300000190734863
2013-03-15,11.300000190734863
2013-03-18,13.359999656677246
2013-03-19,14.390000343322754
2013-03-20,12.670000076293945
2013-03-21,13.989999771118164
2013-03-22,13.569999694824219
2013-03-25,13.739999771118164
2013-03-26,12.770000457763672
2013-03-27,13.149999618530273
2013-03-28,12.699999809265137
2013-04-01,13.579999923706055
2013-04-02,12.779999732971191
2013-04-03,14.210000038146973
2013-04-04,13.890000343322754
2013-04-05,13.920000076293945
2013-04-08,13.1899995803833
2013-04-09,12.84000015258789
2013-04-10,12.359999656677246
2013-04-11,12.239999771118164
2013-04-12,12.0600004196167
2013-04-15,17.270000457763672
2013-04-16,13.960000038146973
2013-04-17,16.510000228881836
2013-04-18,17.559999465942383
2013-04-19,14.970000267028809
2013-04-22,14.390000343322754
2013-04-23,13.479999542236328
2013-04-24,13.609999656677246
2013-04-25,13.619999885559082
2013-04-26,13.609999656677246
2013-04-29,13.710000038146973
2013-04-30,13.520000457763672
2013-05-01,14.489999771118164
2013-05-02,13.59000015258789
2013-05-03,12.850000381469727
2013-05-06,12.65999984741211
2013-05-07,12.829999923706055
2013-05-08,12.65999984741211
2013-05-09,13.130000114440918
2013-05-10,12.59000015258789
2013-05-13,12.550000190734863
2013-05-14,12.770000457763672
2013-05-15,12.8100004196167
2013-05-16,13.069999694824219
2013-05-17,12.449999809265137
2013-05-20,13.020000457763672
2013-05-21,13.369999885559082
2013-05-22,13.819999694824219
2013-05-23,14.069999694824219
2013-05-24,13.989999771118164
2013-05-28,14.479999542236328
2013-05-29,14.829999923706055
2013-05-30,14.529999732971191
2013-05-31,16.299999237060547
2013-06-03,16.280000686645508
2013-06-04,16.270000457763672
2013-06-05,17.5
2013-06-06,16.6299991607666
2013-06-07,15.140000343322754
2013-06-10,15.4399995803833
2013-06-11,17.06999969482422
2013-06-12,18.59000015258789
2013-06-13,16.40999984741211
2013-06-14,17.149999618530273
2013-06-17,16.799999237060547
2013-06-18,16.610000610351562
2013-06-19,16.639999389648438
2013-06-20,20.489999771118164
2013-06-21,18.899999618530273
2013-06-24,20.110000610351562
2013-06-25,18.469999313354492
2013-06-26,17.209999084472656
2013-06-27,16.860000610351562
2013-06-28,16.860000610351562
2013-07-01,16.3700008392334
2013-07-02,16.440000534057617
2013-07-03,16.200000762939453
2013-07-05,14.890000343322754
2013-07-08,14.779999732971191
2013-07-09,14.350000381469727
2013-07-10,14.210000038146973
2013-07-11,14.010000228881836
2013-07-12,13.84000015258789
2013-07-15,13.789999961853027
2013-07-16,14.420000076293945
2013-07-17,13.779999732971191
2013-07-18,13.770000457763672
2013-07-19,12.539999961853027
2013-07-22,12.289999961853027
2013-07-23,12.65999984741211
2013-07-24,13.180000305175781
2013-07-25,12.970000267028809
2013-07-26,12.720000267028809
2013-07-29,13.390000343322754
2013-07-30,13.390000343322754
2013-07-31,13.449999809265137
2013-08-01,12.9399995803833
2013-08-02,11.979999542236328
2013-08-05,11.84000015258789
2013-08-06,12.720000267028809
2013-08-07,12.979999542236328
2013-08-08,12.729999542236328
2013-08-09,13.40999984741211
2013-08-12,12.8100004196167
2013-08-13,12.3100004196167
2013-08-14,13.039999961853027
2013-08-15,14.729999542236328
2013-08-16,14.369999885559082
2013-08-19,15.100000381469727
2013-08-20,14.90999984741211
2013-08-21,15.9399995803833
2013-08-22,14.760000228881836
2013-08-23,13.979999542236328
2013-08-26,14.989999771118164
2013-08-27,16.770000457763672
2013-08-28,16.489999771118164
2013-08-29,16.809999465942383
2013-08-30,17.010000228881836
2013-09-03,16.610000610351562
2013-09-04,15.880000114440918
2013-09-05,15.770000457763672
2013-09-06,15.850000381469727
2013-09-09,15.630000114440918
2013-09-10,14.529999732971191
2013-09-11,13.819999694824219
2013-09-12,14.289999961853027
2013-09-13,14.15999984741211
2013-09-16,14.380000114440918
2013-09-17,14.529999732971191
2013-09-18,13.59000015258789
2013-09-19,13.15999984741211
2013-09-20,13.119999885559082
2013-09-23,14.3100004196167
2013-09-24,14.079999923706055
2013-09-25,14.010000228881836
2013-09-26,14.0600004196167
2013-09-27,15.460000038146973
2013-09-30,16.600000381469727
2013-10-01,15.539999961853027
2013-10-02,16.600000381469727
2013-10-03,17.670000076293945
2013-10-04,16.739999771118164
2013-10-07,19.40999984741211
2013-10-08,20.34000015258789
2013-10-09,19.600000381469727
2013-10-10,16.479999542236328
2013-10-11,15.720000267028809
2013-10-14,16.06999969482422
2013-10-15,18.65999984741211
2013-10-16,14.710000038146973
2013-10-17,13.479999542236328
2013-10-18,13.039999961853027
2013-10-21,13.15999984741211
2013-10-22,13.329999923706055
2013-10-23,13.420000076293945
2013-10-24,13.199999809265137
2013-10-25,13.09000015258789
2013-10-28,13.3100004196167
2013-10-29,13.40999984741211
2013-10-30,13.649999618530273
2013-10-31,13.75
2013-11-01,13.279999732971191
2013-11-04,12.930000305175781
2013-11-05,13.270000457763672
2013-11-06,12.670000076293945
2013-11-07,13.90999984741211
2013-11-08,12.899999618530273
2013-11-11,12.529999732971191
2013-11-12,12.819999694824219
2013-11-13,12.520000457763672
2013-11-14,12.369999885559082
2013-11-15,12.1899995803833
2013-11-18,13.100000381469727
2013-11-19,13.390000343322754
2013-11-20,13.399999618530273
2013-11-21,12.65999984741211
2013-11-22,12.260000228881836
2013-11-25,12.789999961853027
2013-11-26,12.8100004196167
2013-11-27,12.979999542236328
2013-11-29,13.699999809265137
2013-12-02,14.229999542236328
2013-12-03,14.550000190734863
2013-12-04,14.699999809265137
2013-12-05,15.079999923706055
2013-12-06,13.789999961853027
2013-12-09,13.489999771118164
2013-12-10,13.90999984741211
2013-12-11,15.420000076293945
2013-12-12,15.539999961853027
2013-12-13,15.760000228881836
2013-12-16,16.030000686645508
2013-12-17,16.209999084472656
2013-12-18,13.800000190734863
2013-12-19,14.149999618530273
2013-12-20,13.789999961853027
2013-12-23,13.039999961853027
2013-12-24,12.479999542236328
2013-12-26,12.329999923706055
2013-12-27,12.460000038146973
2013-12-30,13.5600004196167
2013-12-31,13.720000267028809
2014-01-02,14.229999542236328
2014-01-03,13.760000228881836
2014-01-06,13.550000190734863
2014-01-07,12.920000076293945
2014-01-08,12.869999885559082
2014-01-09,12.890000343322754
2014-01-10,12.140000343322754
2014-01-13,13.279999732971191
2014-01-14,12.279999732971191
2014-01-15,12.279999732971191
2014-01-16,12.529999732971191
2014-01-17,12.4399995803833
2014-01-21,12.869999885559082
2014-01-22,12.84000015258789
2014-01-23,13.770000457763672
2014-01-24,18.139999389648438
2014-01-27,17.420000076293945
2014-01-28,15.800000190734863
2014-01-29,17.350000381469727
2014-01-30,17.290000915527344
2014-01-31,18.40999984741211
2014-02-03,21.440000534057617
2014-02-04,19.110000610351562
2014-02-05,19.950000762939453
2014-02-06,17.229999542236328
2014-02-07,15.289999961853027
2014-02-10,15.260000228881836
2014-02-11,14.510000228881836
2014-02-12,14.300000190734863
2014-02-13,14.140000343322754
2014-02-14,13.569999694824219
2014-02-18,13.869999885559082
2014-02-19,15.5
2014-02-20,14.789999961853027
2014-02-21,14.680000305175781
2014-02-24,14.229999542236328
2014-02-25,13.670000076293945
2014-02-26,14.350000381469727
2014-02-27,14.039999961853027
2014-02-28,14.0
2014-03-03,16.0
2014-03-04,14.100000381469727
2014-03-05,13.890000343322754
2014-03-06,14.210000038146973
2014-03-07,14.109999656677246
2014-03-10,14.199999809265137
2014-03-11,14.800000190734863
2014-03-12,14.470000267028809
2014-03-13,16.219999313354492
2014-03-14,17.81999969482422
2014-03-17,15.640000343322754
2014-03-18,14.520000457763672
2014-03-19,15.119999885559082
2014-03-20,14.520000457763672
2014-03-21,15.0
2014-03-24,15.09000015258789
2014-03-25,14.020000457763672
2014-03-26,14.930000305175781
2014-03-27,14.619999885559082
2014-03-28,14.40999984741211
2014-03-31,13.880000114440918
2014-04-01,13.100000381469727
2014-04-02,13.09000015258789
2014-04-03,13.369999885559082
2014-04-04,13.960000038146973
2014-04-07,15.569999694824219
2014-04-08,14.890000343322754
2014-04-09,13.819999694824219
2014-04-10,15.890000343322754
2014-04-11,17.030000686645508
2014-04-14,16.110000610351562
2014-04-15,15.609999656677246
2014-04-16,14.180000305175781
2014-04-17,13.359999656677246
2014-04-21,13.25
2014-04-22,13.1899995803833
2014-04-23,13.270000457763672
2014-04-24,13.319999694824219
2014-04-25,14.0600004196167
2014-04-28,13.970000267028809
2014-04-29,13.710000038146973
2014-04-30,13.40999984741211
2014-05-01,13.25
2014-05-02,12.90999984741211
2014-05-05,13.289999961853027
2014-05-06,13.800000190734863
2014-05-07,13.399999618530273
2014-05-08,13.430000305175781
2014-05-09,12.920000076293945
2014-05-12,12.229999542236328
2014-05-13,12.130000114440918
2014-05-14,12.170000076293945
2014-05-15,13.170000076293945
2014-05-16,12.4399995803833
2014-05-19,12.420000076293945
2014-05-20,12.960000038146973
2014-05-21,11.90999984741211
2014-05-22,12.029999732971191
2014-05-23,11.359999656677246
2014-05-27,11.510000228881836
2014-05-28,11.680000305175781
2014-05-29,11.569999694824219
2014-05-30,11.399999618530273
2014-06-02,11.579999923706055
2014-06-03,11.869999885559082
2014-06-04,12.079999923706055
2014-06-05,11.680000305175781
2014-06-06,10.729999542236328
2014-06-09,11.149999618530273
2014-06-10,10.989999771118164
2014-06-11,11.600000381469727
2014-06-12,12.5600004196167
2014-06-13,12.180000305175781
2014-06-16,12.649999618530273
2014-06-17,12.0600004196167
2014-06-18,10.609999656677246
2014-06-19,10.619999885559082
2014-06-20,10.850000381469727
2014-06-23,10.979999542236328
2014-06-24,12.130000114440918
2014-06-25,11.59000015258789
2014-06-26,11.630000114440918
2014-06-27,11.260000228881836
2014-06-30,11.569999694824219
2014-07-01,11.149999618530273
2014-07-02,10.819999694824219
2014-07-03,10.319999694824219
2014-07-07,11.329999923706055
2014-07-08,11.979999542236328
2014-07-09,11.649999618530273
2014-07-10,12.59000015258789
2014-07-11,12.079999923706055
2014-07-14,11.819999694824219
2014-07-15,11.960000038146973
2014-07-16,11.0
2014-07-17,14.539999961853027
2014-07-18,12.0600004196167
2014-07-21,12.8100004196167
2014-07-22,12.239999771118164
2014-07-23,11.520000457763672
2014-07-24,11.84000015258789
2014-07-25,12.6899995803833
2014-07-28,12.5600004196167
2014-07-29,13.279999732971191
2014-07-30,13.329999923706055
2014-07-31,16.950000762939453
2014-08-01,17.030000686645508
2014-08-04,15.119999885559082
2014-08-05,16.8700008392334
2014-08-06,16.3700008392334
2014-08-07,16.65999984741211
2014-08-08,15.770000457763672
2014-08-11,14.229999542236328
2014-08-12,14.130000114440918
2014-08-13,12.899999618530273
2014-08-14,12.420000076293945
2014-08-15,13.149999618530273
2014-08-18,12.319999694824219
2014-08-19,12.210000038146973
2014-08-20,11.779999732971191
2014-08-21,11.760000228881836
2014-08-22,11.470000267028809
2014-08-25,11.699999809265137
2014-08-26,11.630000114440918
2014-08-27,11.779999732971191
2014-08-28,12.050000190734863
2014-08-29,12.09000015258789
2014-09-02,12.25
2014-09-03,12.359999656677246
2014-09-04,12.640000343322754
2014-09-05,12.09000015258789
2014-09-08,12.65999984741211
2014-09-09,13.5
2014-09-10,12.880000114440918
2014-09-11,12.800000190734863
2014-09-12,13.3100004196167
2014-09-15,14.119999885559082
2014-09-16,12.729999542236328
2014-09-17,12.649999618530273
2014-09-18,12.029999732971191
2014-09-19,12.109999656677246
2014-09-22,13.6899995803833
2014-09-23,14.930000305175781
2014-09-24,13.270000457763672
2014-09-25,15.640000343322754
2014-09-26,14.850000381469727
2014-09-29,15.979999542236328
2014-09-30,16.309999465942383
2014-10-01,16.709999084472656
2014-10-02,16.15999984741211
2014-10-03,14.550000190734863
2014-10-06,15.460000038146973
2014-10-07,17.200000762939453
2014-10-08,15.109999656677246
2014-10-09,18.760000228881836
2014-10-10,21.239999771118164
2014-10-13,24.639999389648438
2014-10-14,22.790000915527344
2014-10-15,25.270000457763672
2014-10-16,25.200000762939453
2014-10-17,21.989999771118164
2014-10-20,18.56999969482422
2014-10-21,16.079999923706055
2014-10-22,17.8700008392334
2014-10-23,16.530000686645508
2014-10-24,16.110000610351562
2014-10-27,16.040000915527344
2014-10-28,14.390000343322754
2014-10-29,15.149999618530273
2014-10-30,14.520000457763672
2014-10-31,14.029999732971191
2014-11-03,14.729999542236328
2014-11-04,14.890000343322754
2014-11-05,14.170000076293945
2014-11-06,13.670000076293945
2014-11-07,13.119999885559082
2014-11-10,12.670000076293945
2014-11-11,12.920000076293945
2014-11-12,13.020000457763672
2014-11-13,13.789999961853027
2014-11-14,13.3100004196167
2014-11-17,13.989999771118164
2014-11-18,13.859999656677246
2014-11-19,13.960000038146973
2014-11-20,13.579999923706055
2014-11-21,12.899999618530273
2014-11-24,12.619999885559082
2014-11-25,12.25
2014-11-26,12.069999694824219
2014-11-28,13.329999923706055
2014-12-01,14.15999984741211
2014-12-02,12.850000381469727
2014-12-03,12.5
2014-12-04,12.380000114440918
2014-12-05,11.890000343322754
2014-12-08,14.210000038146973
2014-12-09,15.350000381469727
2014-12-10,18.530000686645508
2014-12-11,20.079999923706055
2014-12-12,21.079999923706055
2014-12-15,20.420000076293945
2014-12-16,23.56999969482422
2014-12-17,19.440000534057617
2014-12-18,16.809999465942383
2014-12-19,16.489999771118164
2014-12-22,15.25
2014-12-23,14.800000190734863
2014-12-24,14.369999885559082
2014-12-26,14.5
2014-12-29,15.0600004196167
2014-12-30,15.920000076293945
2014-12-31,19.200000762939453
2015-01-02,17.790000915527344
2015-01-05,19.920000076293945
2015-01-06,21.1200008392334
2015-01-07,19.309999465942383
2015-01-08,17.010000228881836
2015-01-09,17.549999237060547
2015-01-12,19.600000381469727
2015-01-13,20.559999465942383
2015-01-14,21.479999542236328
2015-01-15,22.389999389648438
2015-01-16,20.950000762939453
2015-01-20,19.889999389648438
2015-01-21,18.850000381469727
2015-01-22,16.399999618530273
2015-01-23,16.65999984741211
2015-01-26,15.520000457763672
2015-01-27,17.219999313354492
2015-01-28,20.440000534057617
2015-01-29,18.760000228881836
2015-01-30,20.969999313354492
2015-02-02,19.43000030517578
2015-02-03,17.329999923706055
2015-02-04,18.329999923706055
2015-02-05,16.850000381469727
2015-02-06,17.290000915527344
2015-02-09,18.549999237060547
2015-02-10,17.229999542236328
2015-02-11,16.959999084472656
2015-02-12,15.34000015258789
2015-02-13,14.6899995803833
2015-02-17,15.800000190734863
2015-02-18,15.449999809265137
2015-02-19,15.289999961853027
2015-02-20,14.300000190734863
2015-02-23,14.5600004196167
2015-02-24,13.6899995803833
