Price,Close,High,Low,Open,Volume
Ticker,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC
Date,,,,,
2011-08-04,2556.389892578125,2653.7900390625,2556.3798828125,2648.3798828125,3272990000
2011-08-05,2532.409912109375,2592.0400390625,2464.8701171875,2580.300048828125,3750150000
2011-08-08,2357.68994140625,2489.389892578125,2357.68994140625,2447.300048828125,3987990000
2011-08-09,2482.52001953125,2483.659912109375,2331.64990234375,2402.1298828125,3803050000
2011-08-10,2381.050048828125,2461.280029296875,2378.080078125,2425.550048828125,3397010000
2011-08-11,2492.679931640625,2516.389892578125,2399.56005859375,2415.5400390625,3134140000
2011-08-12,2507.97998046875,2524.090087890625,2481.5,2507.010009765625,2232470000
2011-08-15,2555.199951171875,2555.199951171875,2514.52001953125,2522.0400390625,1945850000
2011-08-16,2523.449951171875,2546.739990234375,2494.550048828125,2526.47998046875,2074370000
2011-08-17,2511.47998046875,2549.110107421875,2488.090087890625,2527.7900390625,1913320000
2011-08-18,2380.429931640625,2437.010009765625,2362.969970703125,2436.3798828125,2775580000
2011-08-19,2341.840087890625,2415.179931640625,2338.659912109375,2353.320068359375,2385300000
2011-08-22,2345.3798828125,2397.340087890625,2337.280029296875,2396.8798828125,1957230000
2011-08-23,2446.06005859375,2446.06005859375,2349.080078125,2360.949951171875,2147270000
2011-08-24,2467.68994140625,2470.800048828125,2420.47998046875,2437.47998046875,1888640000
2011-08-25,2419.6298828125,2482.89990234375,2415.239990234375,2470.9599609375,1789230000
2011-08-26,2479.85009765625,2486.0400390625,2385.27001953125,2408.7900390625,1852130000
2011-08-29,2562.110107421875,2562.580078125,2510.1298828125,2510.989990234375,1615510000
2011-08-30,2576.110107421875,2589.530029296875,2534.679931640625,2547.070068359375,1871800000
2011-08-31,2579.4599609375,2611.580078125,2557.739990234375,2589.75,1995490000
2011-09-01,2546.0400390625,2604.5,2543.56005859375,2583.340087890625,1742440000
2011-09-02,2480.330078125,2512.780029296875,2469.35009765625,2497.280029296875,1571530000
2011-09-06,2473.830078125,2477.77001953125,2414.31005859375,2417.610107421875,1737170000
2011-09-07,2548.93994140625,2548.93994140625,2507.52001953125,2511.5,1791480000
2011-09-08,2529.139892578125,2568.449951171875,2520.800048828125,2533.81005859375,1979990000
2011-09-09,2467.989990234375,2518.39990234375,2452.929931640625,2508.1201171875,2054190000
2011-09-12,2495.090087890625,2495.360107421875,2438.39990234375,2442.860107421875,1980350000
2011-09-13,2532.14990234375,2537.39990234375,2494.070068359375,2502.590087890625,1931390000
2011-09-14,2572.550048828125,2600.780029296875,2519.800048828125,2548.449951171875,2323770000
2011-09-15,2607.070068359375,2608.949951171875,2569.780029296875,2595.449951171875,1967730000
2011-09-16,2622.31005859375,2627.280029296875,2600.9599609375,2607.1201171875,2703730000
2011-09-19,2612.830078125,2627.340087890625,2564.4599609375,2584.35009765625,1891770000
2011-09-20,2590.239990234375,2643.3701171875,2589.52001953125,2623.889892578125,1914990000
2011-09-21,2538.18994140625,2613.2900390625,2537.4599609375,2601.06005859375,2172030000
2011-09-22,2455.669921875,2494.31005859375,2420.22998046875,2466.06005859375,2919330000
2011-09-23,2483.22998046875,2490.719970703125,2438.280029296875,2438.6298828125,1975200000
2011-09-26,2516.68994140625,2518.909912109375,2446.1201171875,2496.97998046875,1982710000
2011-09-27,2546.830078125,2590.93994140625,2532.64990234375,2560.780029296875,2095620000
2011-09-28,2491.580078125,2569.7900390625,2491.070068359375,2557.860107421875,1929310000
2011-09-29,2480.760009765625,2538.969970703125,2433.580078125,2535.52001953125,2290370000
2011-09-30,2415.39990234375,2468.97998046875,2415.070068359375,2444.77001953125,2041370000
2011-10-03,2335.830078125,2430.8798828125,2335.22998046875,2401.18994140625,2547690000
2011-10-04,2404.820068359375,2406.669921875,2298.889892578125,2312.679931640625,3040940000
2011-10-05,2460.510009765625,2466.5,2380.9599609375,2398.3701171875,2472400000
2011-10-06,2506.820068359375,2507.43994140625,2446.719970703125,2459.050048828125,2249140000
2011-10-07,2479.35009765625,2512.139892578125,2468.60009765625,2509.610107421875,2084900000
2011-10-10,2566.050048828125,2566.050048828125,2519.780029296875,2522.719970703125,1574750000
2011-10-11,2583.030029296875,2587.280029296875,2551.93994140625,2554.699951171875,1661400000
2011-10-12,2604.72998046875,2629.489990234375,2602.31005859375,2606.610107421875,1967190000
2011-10-13,2620.239990234375,2625.219970703125,2588.7099609375,2595.050048828125,1675220000
2011-10-14,2667.85009765625,2667.85009765625,2636.0,2655.22998046875,1664350000
2011-10-17,2614.919921875,2658.25,2606.909912109375,2653.320068359375,1675210000
2011-10-18,2657.429931640625,2667.570068359375,2586.31005859375,2614.050048828125,1931690000
2011-10-19,2604.0400390625,2651.8798828125,2597.77001953125,2642.889892578125,1980180000
2011-10-20,2598.6201171875,2606.389892578125,2557.169921875,2605.419921875,2040180000
2011-10-21,2637.4599609375,2646.919921875,2611.110107421875,2630.300048828125,2019950000
2011-10-24,2699.43994140625,2703.070068359375,2643.93994140625,2644.830078125,1884450000
2011-10-25,2638.419921875,2685.8798828125,2633.93994140625,2685.860107421875,1777770000
2011-10-26,2650.669921875,2666.2900390625,2598.739990234375,2660.419921875,2118650000
2011-10-27,2738.6298828125,2753.3701171875,2694.27001953125,2720.590087890625,2810680000
2011-10-28,2737.14990234375,2742.27001953125,2723.030029296875,2724.030029296875,1838530000
2011-10-31,2684.409912109375,2716.699951171875,2684.1298828125,2705.889892578125,1772560000
2011-11-01,2606.9599609375,2638.60009765625,2597.159912109375,2607.31005859375,2294220000
2011-11-02,2639.97998046875,2648.4599609375,2613.739990234375,2637.56005859375,1921790000
2011-11-03,2697.969970703125,2699.840087890625,2628.219970703125,2666.2099609375,2106240000
2011-11-04,2686.14990234375,2693.669921875,2655.1201171875,2678.159912109375,1930750000
2011-11-07,2695.25,2697.02001953125,2649.06005859375,2683.3798828125,1712700000
2011-11-08,2727.489990234375,2730.389892578125,2680.929931640625,2712.080078125,1850270000
2011-11-09,2621.64990234375,2672.340087890625,2617.929931640625,2662.56005859375,2144160000
2011-11-10,2625.14990234375,2652.39990234375,2601.7900390625,2652.010009765625,1892390000
2011-11-11,2678.75,2684.669921875,2649.85009765625,2653.530029296875,1602640000
2011-11-14,2657.219970703125,2682.1298828125,2647.47998046875,2671.110107421875,1401710000
2011-11-15,2686.199951171875,2695.8701171875,2644.0,2647.909912109375,1706960000
2011-11-16,2639.610107421875,2688.860107421875,2637.909912109375,2661.090087890625,1950030000
2011-11-17,2587.989990234375,2637.47998046875,2576.219970703125,2637.3701171875,2197320000
2011-11-18,2572.5,2595.840087890625,2567.14990234375,2595.02001953125,1755360000
2011-11-21,2523.139892578125,2539.8701171875,2500.889892578125,2535.340087890625,2048520000
2011-11-22,2521.280029296875,2534.39990234375,2499.18994140625,2517.639892578125,1792060000
2011-11-23,2460.080078125,2503.3798828125,2460.080078125,2501.179931640625,1707770000
2011-11-25,2441.510009765625,2477.030029296875,2441.47998046875,2453.030029296875,691750000
2011-11-28,2527.340087890625,2531.320068359375,2507.719970703125,2509.6298828125,1626060000
2011-11-29,2515.510009765625,2542.4599609375,2508.27001953125,2529.110107421875,1623550000
2011-11-30,2620.340087890625,2620.340087890625,2582.489990234375,2586.389892578125,2440960000
2011-12-01,2626.199951171875,2636.080078125,2611.47998046875,2615.669921875,1826860000
2011-12-02,2626.929931640625,2659.22998046875,2625.070068359375,2650.800048828125,1662730000
2011-12-05,2655.760009765625,2674.530029296875,2641.590087890625,2666.469970703125,1686660000
2011-12-06,2649.56005859375,2663.6298828125,2639.179931640625,2655.02001953125,1491130000
2011-12-07,2649.2099609375,2660.239990234375,2612.800048828125,2638.610107421875,1658010000
2011-12-08,2596.3798828125,2645.919921875,2592.550048828125,2633.300048828125,1845640000
2011-12-09,2646.85009765625,2653.4599609375,2603.179931640625,2603.179931640625,1664710000
2011-12-12,2612.260009765625,2617.320068359375,2591.419921875,2617.320068359375,1572600000
2011-12-13,2579.27001953125,2639.739990234375,2568.43994140625,2629.669921875,1752320000
2011-12-14,2539.31005859375,2568.43994140625,2525.8798828125,2566.2099609375,1793960000
2011-12-15,2541.010009765625,2565.93994140625,2536.580078125,2565.929931640625,1748400000
2011-12-16,2555.330078125,2585.419921875,2548.0,2554.6201171875,2664690000
2011-12-19,2523.139892578125,2570.64990234375,2518.010009765625,2564.070068359375,1560110000
2011-12-20,2603.72998046875,2604.52001953125,2566.8701171875,2567.25,1835720000
2011-12-21,2577.969970703125,2590.610107421875,2544.659912109375,2589.77001953125,1853710000
2011-12-22,2599.449951171875,2601.989990234375,2581.919921875,2584.330078125,1515610000
2011-12-23,2618.639892578125,2618.840087890625,2599.889892578125,2607.429931640625,960940000
2011-12-27,2625.199951171875,2633.340087890625,2610.77001953125,2613.510009765625,945590000
2011-12-28,2589.97998046875,2626.340087890625,2586.85009765625,2626.18994140625,1069930000
2011-12-29,2613.739990234375,2614.8701171875,2593.0400390625,2596.330078125,1011380000
2011-12-30,2605.14990234375,2616.4599609375,2604.60009765625,2610.22998046875,1056790000
2012-01-03,2648.719970703125,2665.89990234375,2641.97998046875,2657.389892578125,1636850000
2012-01-04,2648.360107421875,2653.179931640625,2627.22998046875,2639.89990234375,1670530000
2012-01-05,2669.860107421875,2673.56005859375,2631.22998046875,2642.570068359375,1836410000
2012-01-06,2674.219970703125,2682.1201171875,2658.830078125,2671.169921875,1683090000
2012-01-09,2676.56005859375,2683.780029296875,2662.9599609375,2682.97998046875,1768080000
2012-01-10,2702.5,2712.5,2694.330078125,2704.419921875,1809500000
2012-01-11,2710.760009765625,2714.2900390625,2690.72998046875,2695.77001953125,1699660000
2012-01-12,2724.699951171875,2726.429931640625,2697.320068359375,2716.8701171875,1669550000
2012-01-13,2710.669921875,2712.929931640625,2689.580078125,2707.409912109375,1655960000
2012-01-17,2728.080078125,2742.72998046875,2721.030029296875,2736.340087890625,1664210000
2012-01-18,2769.7099609375,2769.7099609375,2730.050048828125,2731.159912109375,1968940000
2012-01-19,2788.330078125,2793.35009765625,2777.169921875,2779.739990234375,1959950000
2012-01-20,2786.699951171875,2787.199951171875,2775.8701171875,2776.0400390625,1949660000
2012-01-23,2784.169921875,2804.989990234375,2769.820068359375,2786.2099609375,1652940000
2012-01-24,2786.639892578125,2788.3798828125,2766.340087890625,2771.580078125,1620690000
2012-01-25,2818.31005859375,2822.7900390625,2788.949951171875,2803.22998046875,1918040000
2012-01-26,2805.280029296875,2834.300048828125,2794.780029296875,2828.780029296875,1998970000
2012-01-27,2816.550048828125,2821.550048828125,2797.239990234375,2797.659912109375,1707350000
2012-01-30,2811.93994140625,2816.85009765625,2782.43994140625,2790.39990234375,1668970000
2012-01-31,2813.840087890625,2830.449951171875,2798.77001953125,2825.760009765625,1786550000
2012-02-01,2848.27001953125,2855.72998046875,2825.18994140625,2830.10009765625,2125720000
2012-02-02,2859.679931640625,2868.22998046875,2849.39990234375,2854.10009765625,1913430000
2012-02-03,2905.659912109375,2908.1298828125,2885.840087890625,2888.949951171875,2152890000
2012-02-06,2901.989990234375,2903.030029296875,2887.330078125,2892.52001953125,1684490000
2012-02-07,2904.080078125,2910.27001953125,2885.169921875,2895.909912109375,1784580000
2012-02-08,2915.860107421875,2918.260009765625,2892.7099609375,2906.590087890625,1981150000
2012-02-09,2927.22998046875,2930.679931640625,2904.510009765625,2922.4599609375,2153090000
2012-02-10,2903.8798828125,2910.97998046875,2895.10009765625,2902.0,1787640000
2012-02-13,2931.389892578125,2933.929931640625,2913.889892578125,2926.2099609375,1619980000
2012-02-14,2931.830078125,2932.080078125,2911.60009765625,2921.699951171875,1881630000
2012-02-15,2915.830078125,2958.18994140625,2911.330078125,2943.419921875,2038980000
2012-02-16,2959.85009765625,2961.3798828125,2912.719970703125,2915.669921875,1945230000
2012-02-17,2951.780029296875,2962.780029296875,2941.550048828125,2958.219970703125,1973900000
2012-02-21,2948.570068359375,2965.050048828125,2934.070068359375,2957.300048828125,1821540000
2012-02-22,2933.169921875,2950.3701171875,2929.679931640625,2942.77001953125,1706310000
2012-02-23,2956.97998046875,2958.419921875,2922.9599609375,2933.159912109375,1768390000
2012-02-24,2963.75,2970.8798828125,2958.820068359375,2963.1298828125,1643180000
2012-02-27,2966.159912109375,2976.080078125,2933.300048828125,2945.8701171875,1763650000
2012-02-28,2986.760009765625,2988.590087890625,2966.610107421875,2969.25,1812490000
2012-02-29,2966.889892578125,3000.110107421875,2961.77001953125,2991.669921875,2170190000
2012-03-01,2988.969970703125,2996.3701171875,2974.590087890625,2979.110107421875,1903690000
2012-03-02,2976.18994140625,2995.969970703125,2968.0,2986.080078125,1755130000
2012-03-05,2950.47998046875,2973.929931640625,2940.52001953125,2969.72998046875,1679030000
2012-03-06,2910.320068359375,2921.77001953125,2900.280029296875,2917.52001953125,1870720000
2012-03-07,2935.68994140625,2940.280029296875,2920.5400390625,2922.570068359375,1589360000
2012-03-08,2970.419921875,2976.050048828125,2945.72998046875,2954.39990234375,1619740000
2012-03-09,2988.340087890625,2993.97998046875,2973.9599609375,2975.090087890625,1580560000
2012-03-12,2983.659912109375,2994.10009765625,2973.64990234375,2989.050048828125,1341660000
2012-03-13,3039.8798828125,3039.889892578125,2996.4599609375,3003.7099609375,1709900000
2012-03-14,3040.72998046875,3051.3701171875,3024.72998046875,3042.2099609375,1662300000
2012-03-15,3056.3701171875,3059.81005859375,3037.820068359375,3048.580078125,1677540000
2012-03-16,3055.260009765625,3060.820068359375,3047.68994140625,3058.489990234375,2088610000
2012-03-19,3078.320068359375,3087.10009765625,3050.889892578125,3057.239990234375,1548400000
2012-03-20,3074.14990234375,3078.719970703125,3050.820068359375,3060.929931640625,1508580000
2012-03-21,3075.320068359375,3090.080078125,3069.090087890625,3077.43994140625,1552400000
2012-03-22,3063.320068359375,3068.5,3050.699951171875,3055.0,1524800000
2012-03-23,3067.919921875,3070.929931640625,3044.669921875,3066.3701171875,1428940000
2012-03-26,3122.570068359375,3122.570068359375,3090.050048828125,3090.52001953125,1627520000
2012-03-27,3120.35009765625,3134.169921875,3119.030029296875,3124.06005859375,1662460000
2012-03-28,3104.9599609375,3130.56005859375,3086.929931640625,3123.840087890625,1765680000
2012-03-29,3095.360107421875,3099.800048828125,3069.81005859375,3087.25,1756160000
2012-03-30,3091.570068359375,3111.550048828125,3079.050048828125,3110.969970703125,1833130000
2012-04-02,3119.699951171875,3123.030029296875,3079.780029296875,3085.93994140625,1768210000
2012-04-03,3113.570068359375,3128.25,3097.409912109375,3119.64990234375,1804950000
2012-04-04,3068.090087890625,3086.35009765625,3052.580078125,3085.4599609375,1813150000
2012-04-05,3080.5,3083.3798828125,3061.139892578125,3061.75,1548040000
2012-04-09,3047.080078125,3058.760009765625,3032.219970703125,3037.280029296875,1371140000
2012-04-10,2991.219970703125,3055.199951171875,2987.0,3044.669921875,1953600000
2012-04-11,3016.4599609375,3030.510009765625,3008.75,3020.14990234375,1540890000
2012-04-12,3055.550048828125,3059.260009765625,3020.43994140625,3023.110107421875,1480340000
2012-04-13,3011.330078125,3045.419921875,3010.77001953125,3045.080078125,1483850000
2012-04-16,2988.39990234375,3027.570068359375,2975.8701171875,3027.570068359375,1594320000
2012-04-17,3042.820068359375,3052.760009765625,2999.489990234375,3002.02001953125,1555070000
2012-04-18,3031.449951171875,3045.0400390625,3023.909912109375,3031.820068359375,1599470000
2012-04-19,3007.56005859375,3058.719970703125,2994.93994140625,3028.199951171875,1991120000
2012-04-20,3000.449951171875,3034.68994140625,2999.010009765625,3023.72998046875,1935880000
2012-04-23,2970.449951171875,2973.3798828125,2946.0400390625,2969.0,1767360000
2012-04-24,2961.60009765625,2979.080078125,2950.3798828125,2967.3701171875,1690840000
2012-04-25,3029.6298828125,3031.409912109375,3010.570068359375,3013.64990234375,1721330000
2012-04-26,3050.610107421875,3056.77001953125,3027.7900390625,3029.6201171875,1763510000
2012-04-27,3069.199951171875,3076.43994140625,3043.300048828125,3060.340087890625,1777750000
2012-04-30,3046.360107421875,3063.659912109375,3043.25,3060.06005859375,1633170000
2012-05-01,3050.43994140625,3085.39990234375,3041.6201171875,3044.7900390625,1854230000
2012-05-02,3059.85009765625,3061.469970703125,3028.93994140625,3035.070068359375,1825190000
2012-05-03,3024.300048828125,3061.3798828125,3016.199951171875,3061.1298828125,1869130000
2012-05-04,2956.340087890625,3001.47998046875,2956.340087890625,3001.14990234375,1944010000
2012-05-07,2957.760009765625,2970.199951171875,2939.2099609375,2940.409912109375,1740430000
2012-05-08,2946.27001953125,2952.64990234375,2900.06005859375,2939.360107421875,2175840000
2012-05-09,2934.7099609375,2948.77001953125,2900.179931640625,2912.409912109375,2047090000
2012-05-10,2933.639892578125,2950.2099609375,2923.139892578125,2950.2099609375,2004150000
2012-05-11,2933.820068359375,2960.3798828125,2918.739990234375,2919.35009765625,1735380000
2012-05-14,2902.580078125,2924.889892578125,2898.89990234375,2907.780029296875,1683460000
2012-05-15,2893.760009765625,2930.679931640625,2889.389892578125,2902.300048828125,1826210000
2012-05-16,2874.0400390625,2913.89990234375,2872.25,2904.669921875,1933900000
2012-05-17,2813.68994140625,2879.219970703125,2813.68994140625,2874.7099609375,2016980000
2012-05-18,2778.7900390625,2827.280029296875,2774.449951171875,2814.429931640625,2692450000
2012-05-21,2847.2099609375,2848.830078125,2774.760009765625,2782.550048828125,1870420000
2012-05-22,2839.080078125,2867.340087890625,2823.219970703125,2853.8701171875,1861850000
2012-05-23,2850.1201171875,2855.35009765625,2795.5,2832.169921875,1929640000
2012-05-24,2839.3798828125,2858.239990234375,2817.6201171875,2856.550048828125,1750290000
2012-05-25,2837.530029296875,2846.31005859375,2829.760009765625,2839.739990234375,1282680000
2012-05-29,2870.989990234375,2882.830078125,2846.679931640625,2853.27001953125,221430000
2012-05-30,2837.360107421875,2847.27001953125,2825.639892578125,2847.27001953125,1671040000
2012-05-31,2827.340087890625,2842.429931640625,2801.9599609375,2837.3701171875,2180130000
2012-06-01,2747.47998046875,2810.1298828125,2747.239990234375,2810.1298828125,1966370000
2012-06-04,2760.010009765625,2769.929931640625,2726.679931640625,2747.610107421875,1755750000
2012-06-05,2778.110107421875,2781.969970703125,2749.340087890625,2749.35009765625,1625600000
2012-06-06,2844.719970703125,2844.719970703125,2796.22998046875,2796.22998046875,1761050000
2012-06-07,2831.02001953125,2873.590087890625,2827.820068359375,2872.050048828125,1655370000
2012-06-08,2858.419921875,2860.93994140625,2814.800048828125,2823.820068359375,1390260000
2012-06-11,2809.72998046875,2882.9599609375,2806.89990234375,2882.489990234375,1480220000
2012-06-12,2843.070068359375,2843.669921875,2802.3798828125,2815.840087890625,1594310000
2012-06-13,2818.610107421875,2853.169921875,2810.590087890625,2838.1201171875,1602080000
2012-06-14,2836.330078125,2842.31005859375,2807.550048828125,2820.6298828125,1633370000
2012-06-15,2872.800048828125,2874.3798828125,2837.93994140625,2839.39990234375,2020100000
2012-06-18,2895.330078125,2903.030029296875,2853.860107421875,2872.489990234375,1586190000
2012-06-19,2929.760009765625,2940.22998046875,2908.449951171875,2909.8701171875,1835480000
2012-06-20,2930.449951171875,2942.280029296875,2910.0,2932.9599609375,1563080000
2012-06-21,2859.090087890625,2930.929931640625,2857.10009765625,2929.14990234375,1822200000
2012-06-22,2892.419921875,2894.35009765625,2863.929931640625,2866.169921875,3544010000
2012-06-25,2836.159912109375,2863.889892578125,2829.22998046875,2863.889892578125,1514430000
2012-06-26,2854.06005859375,2862.14990234375,2832.02001953125,2845.39990234375,1623160000
2012-06-27,2875.320068359375,2882.39990234375,2860.1298828125,2862.1298828125,1668580000
2012-06-28,2849.489990234375,2855.739990234375,2818.18994140625,2853.889892578125,1795850000
2012-06-29,2935.050048828125,2935.1298828125,2895.60009765625,2902.43994140625,2021190000
2012-07-02,2951.22998046875,2951.22998046875,2925.7099609375,2938.409912109375,1845240000
2012-07-03,2976.080078125,2976.080078125,2948.39990234375,2950.81005859375,1009330000
2012-07-05,2976.1201171875,2987.93994140625,2958.300048828125,2970.3701171875,1423990000
2012-07-06,2937.330078125,2957.5,2921.3701171875,2955.199951171875,1437420000
2012-07-09,2931.77001953125,2942.989990234375,2919.0400390625,2934.489990234375,1455500000
2012-07-10,2902.330078125,2953.469970703125,2891.419921875,2945.35009765625,1725730000
2012-07-11,2887.97998046875,2905.510009765625,2866.530029296875,2898.77001953125,1635120000
2012-07-12,2866.18994140625,2876.320068359375,2837.719970703125,2867.080078125,1719460000
2012-07-13,2908.469970703125,2913.280029296875,2873.389892578125,2874.06005859375,1373620000
2012-07-16,2896.93994140625,2910.199951171875,2888.010009765625,2903.030029296875,1414470000
2012-07-17,2910.0400390625,2916.610107421875,2871.64990234375,2911.4599609375,1774160000
2012-07-18,2942.60009765625,2951.300048828125,2902.949951171875,2904.239990234375,1817040000
2012-07-19,2965.89990234375,2976.219970703125,2952.419921875,2961.7099609375,1735920000
2012-07-20,2925.300048828125,2957.02001953125,2925.300048828125,2957.02001953125,1810420000
2012-07-23,2890.14990234375,2898.050048828125,2852.8798828125,2877.510009765625,1607140000
2012-07-24,2862.989990234375,2896.56005859375,2847.219970703125,2894.949951171875,1748410000
2012-07-25,2854.239990234375,2870.219970703125,2839.760009765625,2856.780029296875,1784150000
2012-07-26,2893.25,2905.570068359375,2876.010009765625,2896.679931640625,1981520000
2012-07-27,2958.090087890625,2961.8701171875,2900.97998046875,2906.5,2102610000
2012-07-30,2945.840087890625,2970.300048828125,2939.0400390625,2959.070068359375,1483990000
2012-07-31,2939.52001953125,2959.6201171875,2938.409912109375,2945.080078125,1801440000
2012-08-01,2920.2099609375,2958.280029296875,2917.780029296875,2956.719970703125,1722530000
2012-08-02,2909.77001953125,2934.64990234375,2890.85009765625,2900.4599609375,1822620000
2012-08-03,2967.89990234375,2977.409912109375,2945.81005859375,2951.280029296875,1730210000
2012-08-06,2989.909912109375,3000.239990234375,2974.22998046875,2978.159912109375,1528260000
2012-08-07,3015.860107421875,3028.610107421875,3002.090087890625,3002.659912109375,1899240000
2012-08-08,3011.25,3018.89990234375,3002.409912109375,3003.77001953125,1874580000
2012-08-09,3018.639892578125,3022.68994140625,3007.300048828125,3009.860107421875,1677970000
2012-08-10,3020.860107421875,3020.860107421875,3003.3798828125,3008.830078125,1556460000
2012-08-13,3022.52001953125,3023.030029296875,2999.1201171875,3018.27001953125,1353380000
2012-08-14,3016.97998046875,3034.159912109375,3009.929931640625,3032.669921875,1567830000
2012-08-15,3030.929931640625,3032.06005859375,3013.330078125,3013.330078125,1536730000
2012-08-16,3062.389892578125,3067.43994140625,3033.280029296875,3037.179931640625,1937430000
2012-08-17,3076.590087890625,3076.719970703125,3060.14990234375,3067.110107421875,1640640000
2012-08-20,3076.2099609375,3076.2099609375,3059.89990234375,3072.659912109375,1451550000
2012-08-21,3067.260009765625,3100.5400390625,3058.739990234375,3085.25,1574220000
2012-08-22,3073.669921875,3080.72998046875,3053.429931640625,3059.93994140625,1459130000
2012-08-23,3053.39990234375,3070.340087890625,3045.52001953125,3065.820068359375,1383860000
2012-08-24,3069.7900390625,3076.800048828125,3042.219970703125,3045.219970703125,1349740000
2012-08-27,3073.18994140625,3085.81005859375,3068.1298828125,3083.6201171875,1383530000
2012-08-28,3077.139892578125,3083.18994140625,3063.64990234375,3069.39990234375,1364740000
2012-08-29,3081.18994140625,3087.239990234375,3067.6201171875,3078.050048828125,1282900000
2012-08-30,3048.7099609375,3067.5400390625,3045.919921875,3066.72998046875,1216640000
2012-08-31,3066.9599609375,3078.52001953125,3040.590087890625,3069.639892578125,1394760000
2012-09-04,3075.06005859375,3082.260009765625,3040.239990234375,3063.25,1505960000
2012-09-05,3069.27001953125,3082.75,3062.5400390625,3072.580078125,1495030000
2012-09-06,3135.81005859375,3135.81005859375,3087.669921875,3087.93994140625,1918900000
2012-09-07,3136.419921875,3139.610107421875,3128.169921875,3133.219970703125,1740640000
2012-09-10,3104.02001953125,3133.889892578125,3102.760009765625,3131.340087890625,1575370000
2012-09-11,3104.530029296875,3117.860107421875,3099.10009765625,3105.02001953125,1586250000
2012-09-12,3114.31005859375,3120.1201171875,3098.820068359375,3115.330078125,1689140000
2012-09-13,3155.830078125,3167.6298828125,3112.6201171875,3117.659912109375,1870050000
2012-09-14,3183.949951171875,3195.669921875,3164.260009765625,3166.239990234375,1984720000
2012-09-17,3178.669921875,3183.39990234375,3168.6298828125,3183.39990234375,1485390000
2012-09-18,3177.800048828125,3179.3701171875,3169.409912109375,3173.6201171875,1707200000
