Date,Close,source,pred_top,pred_bot,label_top,label_bot,cal_top_prob,cal_bot_prob
2015-11-27,5127.52001953125,nasdaq,-0.7978451465295399,0.18753039753147702,0.0,0.0,0.09730644478916937,0.11360278139939158
2015-11-30,5108.669921875,nasdaq,-0.7637531590688872,-0.28659995781946734,0.0,0.0,0.09730644478916937,0.11360278139939158
2015-12-01,5156.31005859375,nasdaq,-0.8212700042665273,-0.06909668152626613,0.0,0.0,0.09730644478916937,0.11360278139939158
2015-12-02,5123.22021484375,nasdaq,-1.2004771749698786,-0.7099683933385914,0.0,0.0,0.09730644478916937,0.11360278139939158
2015-12-03,5037.52978515625,nasdaq,0.43583290490053683,0.4140034298645903,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-04,5142.27001953125,nasdaq,0.00734834590819744,0.02340183017913132,0.0,0.0,0.1,0.11360278139939158
2015-12-07,5101.81005859375,nasdaq,0.7953772443920307,0.36568983170018143,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-08,5098.240234375,nasdaq,0.28499429180651326,0.14111349691171662,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-09,5022.8701171875,nasdaq,0.0022300816258664946,-0.017467331428507968,0.0,0.0,0.09730644478916937,0.11360278139939158
2015-12-10,5045.169921875,nasdaq,-0.08920609140741441,0.13557886965433533,0.0,0.0,0.09730644478916937,0.11360278139939158
2015-12-11,4933.47021484375,nasdaq,0.3657450301262753,0.1703779751287437,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-14,4952.22998046875,nasdaq,0.5250176953297829,-0.5683467827571153,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-15,4995.35986328125,nasdaq,-0.2461277276147742,-0.301547960034097,0.0,0.0,0.09730644478916937,0.11360278139939158
2015-12-16,5071.1298828125,nasdaq,0.6135107426949188,-0.2451956790697757,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-17,5002.5498046875,nasdaq,0.3948678761691206,0.42632008434434393,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-18,4923.080078125,nasdaq,-0.7496965879470341,-0.017892498677947614,0.0,0.0,0.09730644478916937,0.11360278139939158
2015-12-21,4968.919921875,nasdaq,0.6654482309187703,-0.01838469287043539,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-22,5001.10986328125,nasdaq,0.7647472614569897,-0.16909513914983282,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-23,5045.93017578125,nasdaq,0.76822881442915,0.11190953960227693,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-24,5048.490234375,nasdaq,0.04873234087970732,-0.7665104231605594,0.0,0.0,0.1490866234531526,0.11360278139939158
2015-12-28,5040.990234375,nasdaq,0.839667606947278,-0.18646266097737224,0.0,0.004006529739295107,0.1490866234531526,0.11360278139939158
2015-12-29,5107.93994140625,nasdaq,-0.09316722203281069,0.14252640021024865,0.0,0.006252150377482026,0.09730644478916937,0.11360278139939158
2015-12-30,5065.85009765625,nasdaq,0.3406016040358583,-0.01903154055678408,0.0,0.0096593413722184,0.1490866234531526,0.11360278139939158
2015-12-31,5007.41015625,nasdaq,-0.15485875723179574,-0.15583448727098195,0.0,0.014774836023203364,0.09730644478916937,0.11360278139939158
2016-01-04,4903.08984375,nasdaq,0.23971152314399627,-0.18685971425850212,0.0,0.07318024188804728,0.1490866234531526,0.11360278139939158
2016-01-05,4891.43017578125,nasdaq,0.13320009376598055,0.2777934558383669,0.0,0.10647662366679204,0.1490866234531526,0.11360278139939158
2016-01-06,4835.759765625,nasdaq,0.38175553281691244,0.18256690130986045,0.0,0.1533810679324463,0.1490866234531526,0.11360278139939158
2016-01-07,4689.43017578125,nasdaq,-0.14209186397115198,0.08169923744999485,0.0,0.21874911181828852,0.09730644478916937,0.11360278139939158
2016-01-08,4643.6298828125,nasdaq,-0.1406864388410569,0.4855704745794185,0.0,0.30887154082367685,0.09730644478916937,0.11360278139939158
2016-01-11,4637.990234375,nasdaq,-0.18947512845183195,1.0673467648636605,0.0,0.8188701014374083,0.09730644478916937,0.11360278139939158
2016-01-12,4685.919921875,nasdaq,-0.14577160029435898,1.1718403582812742,0.0,1.1108996538242306,0.09730644478916937,0.11360278139939158
2016-01-13,4526.06005859375,nasdaq,-0.2224162719417749,1.7524625817447768,0.0,1.4920786069067842,0.09730644478916937,0.11360278139939158
2016-01-14,4615.0,nasdaq,0.09497431246874682,1.9226845724303798,0.0,1.9841094744370287,0.1490866234531526,0.11360278139939158
2016-01-15,4488.419921875,nasdaq,-0.32292275039300056,2.8634650491340343,0.0,2.6121409853918234,0.09730644478916937,0.11360278139939158
2016-01-19,4476.9501953125,nasdaq,-0.2891837939258824,6.871852905816084,0.0,7.100535373963698,0.09730644478916937,0.11360278139939158
2016-01-20,4471.68994140625,nasdaq,0.06718281067105306,8.989095801319488,0.0,8.892161745938635,0.1490866234531526,0.11360278139939158
2016-01-21,4472.06005859375,nasdaq,-0.24536198565141495,11.111031582727096,0.0,11.025052530448521,0.09730644478916937,0.11360278139939158
2016-01-22,4591.18017578125,nasdaq,-0.3751936752000031,13.568762482621997,0.0,13.53352832366127,0.09730644478916937,0.13095238095238096
2016-01-25,4518.490234375,nasdaq,0.0611733946728114,23.469070104639847,0.0,23.57460765558635,0.1490866234531526,0.17613636363636365
2016-01-26,4567.669921875,nasdaq,-0.31751652556145255,27.750770150094095,0.0,27.803730045319412,0.09730644478916937,0.17613636363636365
2016-01-27,4468.169921875,nasdaq,-0.18889924535326655,32.72693212481863,0.0,32.465246735834974,0.09730644478916937,0.17613636363636365
2016-01-28,4506.68017578125,nasdaq,-0.3984535660628658,37.67693002574876,0.0,37.531109885139955,0.09730644478916937,0.17613636363636365
2016-01-29,4613.9501953125,nasdaq,0.35404767059421266,42.92207621950953,0.0,42.955735821073915,0.1490866234531526,0.22857142857142856
2016-02-01,4620.3701171875,nasdaq,0.9865087444477304,60.430958203615866,0.0,60.653065971263345,0.1490866234531526,0.4303030303030303
2016-02-02,4516.9501953125,nasdaq,-0.5504882742851704,66.31179752498667,0.0,66.69768108584744,0.09730644478916937,0.4303030303030303
2016-02-03,4504.240234375,nasdaq,-0.4769252617024868,72.17681520121937,0.0,72.6149037073691,0.09730644478916937,0.4303030303030303
2016-02-04,4509.56005859375,nasdaq,-0.6641079635853171,78.43195077627587,0.0,78.27045382418682,0.09730644478916937,0.4303030303030303
2016-02-05,4363.14013671875,nasdaq,2.3936800554302424,83.614980374195,0.0,83.5270211411272,0.1490866234531526,0.4303030303030303
2016-02-08,4283.75,nasdaq,0.2210333125165218,95.64547129402969,0.0,95.59974818331,0.1490866234531526,1.0
2016-02-09,4268.759765625,nasdaq,0.05963571708153383,97.93298597217732,0.0,98.01986733067552,0.1490866234531526,1.0
2016-02-10,4283.58984375,nasdaq,-0.4019484169106566,99.39182320737469,0.0,99.50124791926824,0.09730644478916937,1.0
2016-02-11,4266.83984375,nasdaq,0.11783586300823022,99.92867050696533,0.0,100.0,0.1490866234531526,1.0
2016-02-12,4337.509765625,nasdaq,-0.37419760017990294,4.8348058647512255,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-02-16,4435.9599609375,nasdaq,-0.011722587943349372,0.8906748187776756,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-02-17,4534.06005859375,nasdaq,-0.12880807945782305,0.018342019352462376,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-02-18,4487.5400390625,nasdaq,0.05973644938788007,0.18247386574518462,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-02-19,4504.43017578125,nasdaq,-0.08623247549155848,-0.11897173594396913,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-02-22,4570.60986328125,nasdaq,0.111829398398546,0.02726684410823636,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-02-23,4503.580078125,nasdaq,-0.09285158492299414,0.108085554763896,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-02-24,4542.60986328125,nasdaq,0.0160091585218939,0.8887227967836219,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-02-25,4582.2001953125,nasdaq,-0.02178592646569862,-1.9494929769027756,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-02-26,4590.47021484375,nasdaq,0.0518281761428094,-0.04027872651481553,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-02-29,4557.9501953125,nasdaq,0.02612660915304094,-0.8335354259614819,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-01,4689.60009765625,nasdaq,0.21356359154863433,0.3156955751184283,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-02,4703.419921875,nasdaq,0.3542841380709088,0.1031985878692224,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-03,4707.419921875,nasdaq,0.4658605387124731,-0.13408773879688032,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-04,4717.02001953125,nasdaq,0.27664446471867005,0.28457679636171945,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-07,4708.25,nasdaq,-0.053972071438058475,0.03990248942473648,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-03-08,4648.81982421875,nasdaq,0.16725429453834767,-0.026564779437438624,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-09,4674.3798828125,nasdaq,-0.14386810214639878,-0.3421650319245318,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-03-10,4662.16015625,nasdaq,0.006946649418356505,0.35116983906902566,0.0,0.0,0.1,0.11360278139939158
2016-03-11,4748.47021484375,nasdaq,0.005807229567726828,-0.10678613622074168,0.0,0.0,0.09845064197587103,0.11360278139939158
2016-03-14,4750.27978515625,nasdaq,0.2496347396182255,-0.5751218636168673,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-15,4728.669921875,nasdaq,0.08562600935972055,0.053813951184642536,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-16,4763.97021484375,nasdaq,-0.06555946477891811,0.0015046828419603628,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-03-17,4774.990234375,nasdaq,0.18482410965391716,0.15577754261372342,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-18,4795.64990234375,nasdaq,-0.5192395533582492,-0.10265690732054478,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-03-21,4808.8701171875,nasdaq,-0.32257992555867004,0.044679268812722925,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-03-22,4821.66015625,nasdaq,0.19359899964987276,0.10953496891954101,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-23,4768.85986328125,nasdaq,0.12470188778474117,-0.04108325810986831,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-24,4773.5,nasdaq,0.2384949814339427,0.030152461104740836,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-28,4766.7900390625,nasdaq,0.256040910597577,0.12622089831729652,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-29,4846.6201171875,nasdaq,-0.20922875107419292,-0.2345692231668941,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-03-30,4869.2900390625,nasdaq,0.019332459498450374,-0.060443319288977164,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-03-31,4869.85009765625,nasdaq,-0.09004272381207615,-0.1403845152397333,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-04-01,4914.5400390625,nasdaq,-0.42331945061515536,-0.20205955240518614,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-04-04,4891.7998046875,nasdaq,0.22537242380801034,-0.3036693701954668,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-05,4843.93017578125,nasdaq,0.22612629411964938,-0.41297078262635417,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-06,4920.72021484375,nasdaq,-0.5471416276074526,-0.40578650390870546,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-04-07,4848.3701171875,nasdaq,-0.11150760700394959,-0.16940008363698167,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-04-08,4850.68994140625,nasdaq,-0.8735954377026125,0.5066980987717633,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-04-11,4833.39990234375,nasdaq,1.2242145624389962,0.056408694488131544,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-12,4872.08984375,nasdaq,2.7729322532697247,0.0531148579165133,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-13,4947.419921875,nasdaq,-0.15522963195429287,0.122129931417601,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-04-14,4945.89013671875,nasdaq,0.08538974293259052,0.3682379511463364,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-15,4938.22021484375,nasdaq,1.2851888425406326,-0.034062476949213216,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-18,4960.02001953125,nasdaq,1.0204183092865806,-0.02044783869880355,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-19,4940.330078125,nasdaq,0.27480167373498793,0.38342001057880043,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-20,4948.1298828125,nasdaq,-0.045988317104412105,0.18433141090083127,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-04-21,4945.89013671875,nasdaq,0.379396028235583,0.10545832388599219,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-22,4906.22998046875,nasdaq,1.2289321810976672,0.4169626568695148,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-25,4895.7900390625,nasdaq,-1.1241571815013032,-0.05747935490582122,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-04-26,4888.27978515625,nasdaq,-0.5907997895611043,0.32566100580514273,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-04-27,4863.14013671875,nasdaq,0.15219398947551327,0.4269005510919257,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-28,4805.2900390625,nasdaq,0.5263664312561265,0.20160780323631908,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-04-29,4775.35986328125,nasdaq,-0.7267023058229227,0.6173572196258272,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-05-02,4817.58984375,nasdaq,0.6547745299829746,0.18260447798783166,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-03,4763.22021484375,nasdaq,-0.7171145000011728,0.38483041629914233,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-05-04,4725.64013671875,nasdaq,0.12023638357275225,0.04129999350886189,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-05,4717.08984375,nasdaq,-1.2471032917065228,0.3094538384240556,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-05-06,4736.16015625,nasdaq,0.2832704254114155,-0.16001636176847753,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-09,4750.2099609375,nasdaq,1.1865224151152503,-0.1309878787865066,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-10,4809.8798828125,nasdaq,-1.3434654349067805,0.6313011179019964,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-05-11,4760.68994140625,nasdaq,-0.41283260444406605,0.303712568130228,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-05-12,4737.330078125,nasdaq,0.39795690659090427,0.16422689896609255,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-13,4717.68017578125,nasdaq,0.5748535355815811,1.3678225592070412,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-16,4775.4599609375,nasdaq,0.5059321768218026,0.1484254863642642,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-17,4715.72998046875,nasdaq,-0.8246780555436571,0.2668095603502142,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-05-18,4739.1201171875,nasdaq,0.10809734112558474,0.04584933741966182,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-19,4712.52978515625,nasdaq,0.37846728562689874,0.07087709873633376,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-20,4769.56005859375,nasdaq,-0.08513562849432167,0.28605762195486406,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-05-23,4765.77978515625,nasdaq,0.49296975186006514,0.6509049455257105,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-24,4861.06005859375,nasdaq,0.6942566533957241,-0.02484982715043978,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-25,4894.89013671875,nasdaq,1.065990779313236,0.12123721325603007,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-26,4901.77001953125,nasdaq,0.34767343456890243,0.0615045094623779,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-27,4933.5,nasdaq,0.0207764086918587,0.11008857665219486,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-05-31,4948.0498046875,nasdaq,0.11724329111751713,0.1618518133101842,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-01,4952.25,nasdaq,0.3897696169986875,-0.2399974721969079,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-02,4971.35986328125,nasdaq,0.2511342075621724,0.27950733433960934,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-03,4942.52001953125,nasdaq,-0.6388316074077148,0.19045396572182022,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-06-06,4968.7099609375,nasdaq,0.38938593039668923,0.018377337802289128,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-07,4961.75,nasdaq,0.8070910583476408,0.20428957623000704,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-08,4974.64013671875,nasdaq,-0.4810227652381471,0.028189801157264913,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-06-09,4958.6201171875,nasdaq,0.1770018849313748,-0.09255440702283105,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-10,4894.5498046875,nasdaq,0.031020362879268605,0.3454129932646765,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-13,4848.43994140625,nasdaq,-0.19319996881417265,-0.48164703811640186,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-06-14,4843.5498046875,nasdaq,0.181605915814571,0.08322439678974117,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-15,4834.93017578125,nasdaq,-0.04336987156765359,0.3136935266426198,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-06-16,4844.919921875,nasdaq,-0.10754664584979631,0.9059159129339114,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-06-17,4800.33984375,nasdaq,0.5717750643598452,0.34990506760922124,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-20,4837.2099609375,nasdaq,0.11963817387296109,-0.11382108430585527,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-21,4843.759765625,nasdaq,0.19808053117489163,-0.5371015863263305,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-22,4833.31982421875,nasdaq,-0.13478337839078774,-0.513323733631461,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-06-23,4910.0400390625,nasdaq,0.3201222991607537,0.0968152251166359,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-24,4707.97998046875,nasdaq,-0.20845885797643768,-0.15061337072546357,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-06-27,4594.43994140625,nasdaq,0.07741207580040856,-0.22565920858778954,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-06-28,4691.8701171875,nasdaq,-0.024385096063213645,0.34774831805403666,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-06-29,4779.25,nasdaq,-0.30861738969919333,0.39863667168622463,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-06-30,4842.669921875,nasdaq,-0.4684303265167268,0.688196795434942,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-01,4862.56982421875,nasdaq,0.7944540216997344,-1.653637455075097,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-07-05,4822.89990234375,nasdaq,-0.22879640842125487,0.07306392851444209,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-06,4859.16015625,nasdaq,-0.15044893319040623,-0.5490336195546989,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-07,4876.81005859375,nasdaq,-0.13783701127062425,1.1965454631372079,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-08,4956.759765625,nasdaq,-0.2849731629195725,1.4108500132115565,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-11,4988.64013671875,nasdaq,0.2285064810172954,1.033924853229022,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-07-12,5022.81982421875,nasdaq,-0.5148059886099825,-0.40013016395383566,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-13,5005.72998046875,nasdaq,-0.19617731186667658,-0.07742460661450587,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-14,5034.06005859375,nasdaq,0.07964352549861281,-0.1926435037687134,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-07-15,5029.58984375,nasdaq,-0.4231160904418489,0.2249742794286544,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-18,5055.77978515625,nasdaq,-0.09762982111103455,-0.015414647123695934,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-19,5036.3701171875,nasdaq,0.35487560315941247,0.03831084928447,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-07-20,5089.93017578125,nasdaq,0.24364027020649978,-0.07331103087071632,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-07-21,5073.89990234375,nasdaq,-0.5206137709025341,0.18961415235315845,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-22,5100.16015625,nasdaq,-0.021109489868874506,0.13509731228848504,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-25,5097.6298828125,nasdaq,-0.28409081649135826,0.22057771857119843,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-26,5110.0498046875,nasdaq,-0.40671751016224494,-0.014533329747157849,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-27,5139.81005859375,nasdaq,-0.13007031746814676,0.059384117743823975,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-28,5154.97998046875,nasdaq,-0.4333221760951982,-0.2493748887435256,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-07-29,5162.1298828125,nasdaq,-0.151212100849303,-0.3175668864068277,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-01,5184.2001953125,nasdaq,-0.23671396321251173,-0.09488007945226369,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-02,5137.72998046875,nasdaq,0.33735763142441955,0.10479235170438837,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-03,5159.740234375,nasdaq,0.30416665918476415,-0.10643758838513515,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-04,5166.25,nasdaq,0.6005332043415744,-0.15645348112301263,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-05,5221.1201171875,nasdaq,-0.13227634164202287,-0.11911279784756523,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-08,5213.14013671875,nasdaq,-0.8892619652451486,-0.35211909341867537,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-09,5225.47998046875,nasdaq,-0.87511840150636,0.20952679031833038,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-10,5204.580078125,nasdaq,0.9562660509574127,0.294022902286301,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-11,5228.39990234375,nasdaq,2.483926238487605,-0.18600906616816193,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-12,5232.89013671875,nasdaq,-1.1149888792202838,0.34386333387490614,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-15,5262.02001953125,nasdaq,1.9020876517632412,-0.1749549528516208,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-16,5227.10986328125,nasdaq,-0.5683193570254804,-0.7486548641133168,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-17,5228.66015625,nasdaq,0.06804481098734845,-0.020000708907378453,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-18,5240.14990234375,nasdaq,-0.7069763714964573,0.12652199642648074,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-19,5238.3798828125,nasdaq,0.15504361838897843,-0.15950506583853802,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-22,5244.60009765625,nasdaq,1.2752441832367618,0.7103596917993213,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-23,5260.080078125,nasdaq,0.26925918930837794,-0.11096165717349425,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-24,5217.68994140625,nasdaq,-1.0976979353696585,-0.05425866883303434,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-25,5212.2001953125,nasdaq,-0.10636840116005364,0.06733843523366441,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-26,5218.919921875,nasdaq,-0.05371549051201318,-0.06997372013905793,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-29,5232.330078125,nasdaq,1.605846782047948,0.2881884589684523,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-08-30,5222.990234375,nasdaq,-0.7662008021345931,-0.062701654613349,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-08-31,5213.22021484375,nasdaq,0.21445320583574592,0.20876665109354933,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-01,5227.2099609375,nasdaq,-0.18296992398810336,-0.4032240582133236,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-09-02,5249.89990234375,nasdaq,0.7972086527514272,0.16556904156979277,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-06,5275.91015625,nasdaq,-0.6842683102911382,-0.2789079204332394,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-09-07,5283.93017578125,nasdaq,-0.6339871914930801,-0.4892003703128032,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-09-08,5259.47998046875,nasdaq,-0.5873762662718304,-0.40528231308845775,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-09-09,5125.91015625,nasdaq,1.1322910831743445,-0.21119153296556054,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-12,5211.89013671875,nasdaq,-0.42845532165070216,-0.6925932768965465,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-09-13,5155.25,nasdaq,-0.1357645972021794,0.3362397912173352,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-09-14,5173.77001953125,nasdaq,0.12192392173315954,-0.17781206258858417,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-15,5249.68994140625,nasdaq,1.1134265383487845,-0.26570827232545013,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-16,5244.56982421875,nasdaq,0.6149942628646426,-0.44883318175469755,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-19,5235.02978515625,nasdaq,0.8425138320621633,-0.8423978618864798,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-20,5241.35009765625,nasdaq,0.4888934370754507,-0.5721889732724827,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-21,5295.18017578125,nasdaq,2.6104596722324263,-0.2813155171869223,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-22,5339.52001953125,nasdaq,-1.1402359352007636,-1.0174819358001101,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-09-23,5305.75,nasdaq,1.351228961854938,0.1327481572508027,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-26,5257.490234375,nasdaq,0.08670485059201141,-0.5024873634685525,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-27,5305.7099609375,nasdaq,0.3338183179956533,0.6176527548496731,0.0,0.0,0.1490866234531526,0.11360278139939158
2016-09-28,5318.5498046875,nasdaq,-0.020973592873615384,-0.5625298996442325,0.0,0.0,0.09730644478916937,0.11360278139939158
2016-09-29,5269.14990234375,nasdaq,-0.68316602743721,0.3180778300117592,0.0,0.0,0.09730644478916937,0.11360278139939158
